Time,Pokhara Airport,Lumle,Begnas
14/01/2017,63.75,86.65,79.5
15/01/2017,67.65,93.2,67.2
16/01/2017,70.15,88.15,80.85
17/01/2017,69.2,87.4,66.8
18/01/2017,67.35,88.7,83.55
19/01/2017,67.55,90.1,81.55
20/01/2017,65.55,88.95,69.05
21/01/2017,67.25,90.35,81.45
22/01/2017,66.6,92.6,71.15
23/01/2017,70.35,79.95,73.7
24/01/2017,67.8,83.7,80.05
25/01/2017,64.35,86.15,61.15
26/01/2017,65.5,87.5,72.1
27/01/2017,84.15,97.5,85.25
28/01/2017,80.1,81.6,85.5
29/01/2017,68.4,88.6,69.45
30/01/2017,68.95,87.6,57.2
31/01/2017,69.95,88.85,75
01/02/2017,74.15,90.15,82.5
02/02/2017,80.15,92.15,91.1
03/02/2017,68.8,86,80.35
04/02/2017,69.75,91.45,85.9
05/02/2017,73.45,86.1,76.7
06/02/2017,65.8,91,89.4
07/02/2017,63.85,89.95,71.8
08/02/2017,66.25,87.8,75.95
09/02/2017,71.9,91.55,82.95
10/02/2017,66.3,80.85,74.05
11/02/2017,58.6,85.95,68.8
12/02/2017,54.85,85.75,65.15
13/02/2017,58.55,86.5,66.65
14/02/2017,62.9,89.25,69.05
15/02/2017,60.95,85.25,65.9
16/02/2017,60.3,90.6,69.3
17/02/2017,60.2,88.35,94.5
18/02/2017,63.8,85.55,72.8
19/02/2017,64.65,85.35,68.8
20/02/2017,63.25,85.4,79.7
21/02/2017,58.75,84.45,66.9
22/02/2017,53.9,87.45,73
23/02/2017,57.95,89.5,72.35
24/02/2017,55.55,81.8,59.65
25/02/2017,63.4,84.8,81.8
26/02/2017,65.95,83.75,83.5
27/02/2017,61.9,79.7,81.55
28/02/2017,61.95,78.45,65.6
01/03/2017,63.95,90.4,78.95
02/03/2017,46.3,78.95,79.35
03/03/2017,39.9,86.8,59.75
04/03/2017,34.15,88.25,69.1
05/03/2017,41.8,87.55,53.95
06/03/2017,38.55,88.45,51.6
07/03/2017,39.05,89.75,52.75
08/03/2017,56.25,79.7,62.55
09/03/2017,52.9,76.45,70.85
10/03/2017,84.75,94.05,85.15
11/03/2017,83.5,85.9,66.9
12/03/2017,59.15,82.6,69.35
13/03/2017,45.85,82.1,58.85
14/03/2017,67.15,74.2,71.4
15/03/2017,49.8,84.35,69.45
16/03/2017,54.3,84.5,64.95
17/03/2017,57.4,63.1,69.8
18/03/2017,47.75,51.25,70.7
19/03/2017,70.9,73.75,82.3
20/03/2017,65.85,65,64.1
21/03/2017,61.95,74.3,70.2
22/03/2017,68.85,90.4,73.65
23/03/2017,68.35,85.8,75.35
24/03/2017,60.85,78.95,72.15
25/03/2017,54.25,66.5,64.95
26/03/2017,79.55,80.9,71.9
27/03/2017,72.45,90.5,77.75
28/03/2017,80.7,90.6,79.25
29/03/2017,94.3,96.85,91.1
30/03/2017,90.15,98.9,89.8
31/03/2017,88.65,91.55,88.8
01/04/2017,92.35,92.7,87.7
02/04/2017,81.25,73.75,90.1
03/04/2017,89.35,68.9,85.95
04/04/2017,80.6,76.45,68.7
05/04/2017,88.55,69.85,80.15
06/04/2017,72.8,53.8,77.55
07/04/2017,63.65,59.75,84.75
08/04/2017,50.7,62.7,59.05
09/04/2017,39.55,77.9,70.7
10/04/2017,37.3,78.2,51.6
11/04/2017,61.85,82.45,63.1
12/04/2017,46.15,79.95,62.2
13/04/2017,48.9,81.65,68.5
14/04/2017,67.45,75.3,69.2
15/04/2017,69.1,79.25,64.8
16/04/2017,57.85,84.8,79.05
17/04/2017,57.3,81.4,79.8
18/04/2017,63.9,81.9,72
19/04/2017,87.9,82.65,76.6
20/04/2017,78,86.65,78.55
21/04/2017,69.95,89.75,83.9
22/04/2017,78.2,97.9,84.4
23/04/2017,91.45,97.2,91.75
24/04/2017,65.25,81.5,73.6
25/04/2017,56.2,83.3,72.35
26/04/2017,42.5,88.75,83.95
27/04/2017,37.15,90.5,71.75
28/04/2017,47.25,86.95,92
29/04/2017,76,92.85,80.85
30/04/2017,69.9,93.95,81.3
01/05/2017,60.2,94.6,85.7
02/05/2017,53.05,91.9,87.7
03/05/2017,78.4,86.85,80.1
04/05/2017,82.45,87.2,95
05/05/2017,59.8,94.1,95.7
06/05/2017,75.55,96.15,76.2
07/05/2017,72.25,83.15,67
08/05/2017,72.85,91.2,92.35
09/05/2017,70,97.85,84.6
10/05/2017,64.7,93.2,81.55
11/05/2017,54.6,94.7,76.3
12/05/2017,80.95,87.55,82.1
13/05/2017,75,88.5,90.45
14/05/2017,70.65,91.3,78.7
15/05/2017,87.7,89.9,82.35
16/05/2017,85.75,96.9,91.9
17/05/2017,76.45,87.45,85.05
18/05/2017,86.9,85.7,93.75
19/05/2017,73.15,93.9,91.15
20/05/2017,64.85,92.5,73.3
21/05/2017,70.45,90.6,79.05
22/05/2017,82.55,93.45,70.05
23/05/2017,65.7,95.55,67.45
24/05/2017,59,91.7,77
25/05/2017,73.9,94.55,89.6
26/05/2017,74.15,94.2,81.5
27/05/2017,72.75,82.95,80.65
28/05/2017,66.95,92.75,77
29/05/2017,72.15,87.3,85.5
30/05/2017,79.6,96.4,67.7
31/05/2017,64.9,88.85,85.8
01/06/2017,86.65,93.2,67.75
02/06/2017,80,92.35,83.55
03/06/2017,62.65,93.6,77.25
04/06/2017,65.65,90.5,76.7
05/06/2017,73.15,92.1,75.15
06/06/2017,81.15,82.35,85.55
07/06/2017,67,95.35,88.3
08/06/2017,67.45,96.35,84.45
09/06/2017,80.9,91.75,80.8
10/06/2017,72.75,95.3,76.1
11/06/2017,61.25,96.3,70.25
12/06/2017,60.65,96.35,71.25
13/06/2017,71.7,87.45,73.35
14/06/2017,67.75,97.2,76
15/06/2017,63,97.2,71.65
16/06/2017,67.55,86.3,73.45
17/06/2017,73.9,91.65,82.55
18/06/2017,70.3,90.35,77.55
19/06/2017,86.4,98.05,79.8
20/06/2017,83.55,92.45,88.05
21/06/2017,78.9,89.55,85
22/06/2017,68.45,89.1,72.45
23/06/2017,73.9,89.75,74.4
24/06/2017,69.25,86.1,79.45
25/06/2017,73.05,83.3,78.55
26/06/2017,73.15,88.6,79.8
27/06/2017,79.75,94.2,85.5
28/06/2017,77.7,90.95,90.15
29/06/2017,72.95,89.1,69.9
30/06/2017,76.5,91.55,74.7
01/07/2017,86.25,91.7,85.15
02/07/2017,83.5,94.3,86.35
03/07/2017,74.9,90.75,77.5
04/07/2017,86.25,97.15,83.65
05/07/2017,92,98.5,92.5
06/07/2017,92.05,98.05,96.6
07/07/2017,75.5,97.25,78.4
08/07/2017,71.65,92.5,80.05
09/07/2017,83.4,95.3,84.25
10/07/2017,91.1,99,92.55
11/07/2017,91.4,99,90.4
12/07/2017,80.45,85.9,87.5
13/07/2017,70.95,87.95,72.05
14/07/2017,83.85,90.8,85.55
15/07/2017,77.95,94.4,81.6
16/07/2017,72.95,87.5,80.15
17/07/2017,77.35,86.8,81.35
18/07/2017,69.25,87.5,73.95
19/07/2017,80.7,97.4,95.75
20/07/2017,77.4,94.4,79.75
21/07/2017,79.35,95.25,87.75
22/07/2017,80.4,93.45,76.8
23/07/2017,70.9,87.8,77.75
24/07/2017,80.8,91.55,79.55
25/07/2017,89.2,92.5,83.4
26/07/2017,85.75,90.55,90.1
27/07/2017,75.35,95.05,73
28/07/2017,77.1,96.35,78.5
29/07/2017,96.1,96.1,97.5
30/07/2017,93.45,99,94.9
31/07/2017,75.3,91,76.3
01/08/2017,83.7,93.55,85.95
02/08/2017,92.45,98.05,84.95
03/08/2017,89.75,98.5,94.35
04/08/2017,80.1,92.85,90.9
05/08/2017,88.95,95.3,85.75
06/08/2017,78.45,90.2,89.4
07/08/2017,83.05,93.55,81.35
08/08/2017,77.65,90.8,85.35
09/08/2017,96.1,98,90.8
10/08/2017,90.9,98,92.05
11/08/2017,91.85,96.15,91.65
12/08/2017,92.85,94.4,93.1
13/08/2017,86.7,95.45,90.65
14/08/2017,85.75,95.05,86.3
15/08/2017,90.55,92.3,80.85
16/08/2017,85.1,94.3,83.2
17/08/2017,87.05,97.1,86
18/08/2017,85.65,84.9,84.25
19/08/2017,80.25,94.25,80.45
20/08/2017,86.1,89.75,79.85
21/08/2017,82.15,93.3,88.4
22/08/2017,93.9,86.55,74.85
23/08/2017,86.2,94.15,86.95
24/08/2017,86.65,94.2,78.4
25/08/2017,79.75,97.15,88.4
26/08/2017,71.4,93.6,69.1
27/08/2017,81.9,97.1,77.95
28/08/2017,83.85,92.5,69
29/08/2017,75.05,92.55,72.2
30/08/2017,81.2,92.6,90.75
31/08/2017,92.7,97.05,92.65
01/09/2017,85.8,92.3,88.7
02/09/2017,92,98,84.65
03/09/2017,95.2,96.05,89.65
04/09/2017,86.05,92.45,84.9
05/09/2017,81.65,96.7,83.35
06/09/2017,85.7,97.1,85.95
07/09/2017,84.15,92.25,81.3
08/09/2017,76.75,97.15,80.65
09/09/2017,82.4,93.3,78
10/09/2017,81.5,94.55,83.25
11/09/2017,90.45,97.1,89.15
12/09/2017,83.1,90.85,77.6
13/09/2017,83.4,95.2,78.2
14/09/2017,78.4,93.25,81.25
15/09/2017,80,97.1,80.25
16/09/2017,72.35,87.65,76.85
17/09/2017,71.45,83.5,80.15
18/09/2017,83.75,92.45,78.55
19/09/2017,78.05,97.15,72.3
20/09/2017,77.05,97.2,73.75
21/09/2017,87.5,96.9,93.7
22/09/2017,88.95,90.2,89.85
23/09/2017,73,94.7,83
24/09/2017,76.95,87.4,78.4
25/09/2017,74.3,79.4,82.8
26/09/2017,78.55,94.4,79.2
27/09/2017,80.55,97.05,71.25
28/09/2017,75.7,93.4,80.35
29/09/2017,79.2,91.45,87.6
30/09/2017,83.25,96.95,84.4
01/10/2017,77.1,91.45,78
02/10/2017,90.95,93.05,76.75
03/10/2017,83.85,94.55,79.5
04/10/2017,77.35,93.2,83.8
05/10/2017,78.4,95.4,75.6
06/10/2017,79.05,96.3,83.15
07/10/2017,80.5,83.35,90.65
08/10/2017,78.55,95.25,83.45
09/10/2017,79.25,96,77.05
10/10/2017,78.75,96.1,78.4
11/10/2017,80.35,96.15,75.95
12/10/2017,85.65,98.05,89.65
13/10/2017,82.7,97.1,87.3
14/10/2017,81.1,92.4,87.55
15/10/2017,80.4,93.15,79.85
16/10/2017,84.35,85.45,87.8
17/10/2017,76.7,97.05,84.5
18/10/2017,71.95,97.2,79.45
19/10/2017,70.45,97.1,78.85
20/10/2017,78.5,93.65,77.1
21/10/2017,80.7,83.3,80.05
22/10/2017,79.25,90.75,83.6
23/10/2017,83.9,85.7,83.65
24/10/2017,77.35,81.25,78.8
25/10/2017,79,89.3,86.7
26/10/2017,79,91.1,87.6
27/10/2017,79.9,91.65,82
28/10/2017,79.9,88,82.65
29/10/2017,73.25,90.75,87.5
30/10/2017,69.7,96.6,74.25
31/10/2017,80.75,93.25,78.05
01/11/2017,81.1,88.95,79.7
02/11/2017,76.15,95.55,95.4
03/11/2017,75.7,93.75,77.7
04/11/2017,73.4,95.15,69.25
05/11/2017,72.1,92.55,71.65
06/11/2017,74.15,79.2,81.95
07/11/2017,74.5,95.05,76.2
08/11/2017,73.15,96.4,77.3
09/11/2017,74.5,97.35,70.95
10/11/2017,73.05,94.4,73.75
11/11/2017,75.35,96.7,82.6
12/11/2017,76.25,95.6,79.55
13/11/2017,80.6,93.25,87.65
14/11/2017,74.45,96.75,80.15
15/11/2017,76.2,95.3,90.9
16/11/2017,78.5,96.65,93.6
17/11/2017,77.3,96.8,95
18/11/2017,75.9,86,93.35
19/11/2017,77.95,85.65,92.05
20/11/2017,70.5,97.8,85.25
21/11/2017,72.65,96.8,89.5
22/11/2017,80.75,94.45,96.05
23/11/2017,79.2,97,96.05
24/11/2017,78.8,90.3,92.55
25/11/2017,76.25,92.05,92.55
26/11/2017,79,96.35,87.95
27/11/2017,82.1,92.6,93.75
28/11/2017,76.15,90.2,93.05
29/11/2017,79.8,96.2,88.55
30/11/2017,79.6,92.4,86.2
01/12/2017,78.85,91.15,94.25
02/12/2017,75.2,95.9,83.45
03/12/2017,74.7,95.1,87.2
04/12/2017,81.2,95.05,92.2
05/12/2017,82.85,82.45,86.55
06/12/2017,74.05,83.05,95.1
07/12/2017,80.25,84.8,87.5
08/12/2017,78.1,86.3,83.9
09/12/2017,73.55,89.8,83.15
10/12/2017,73.3,96.6,79.4
11/12/2017,77.25,95,82.85
12/12/2017,82.45,96.3,80.65
13/12/2017,77.7,97.7,87.5
14/12/2017,77.1,97.75,89.65
15/12/2017,74.1,95.95,92.95
16/12/2017,80.1,94.15,88.3
17/12/2017,80.65,95.75,85.65
18/12/2017,79.75,95.05,90.05
19/12/2017,72.75,95.65,82.75
20/12/2017,77.25,94.95,84.95
21/12/2017,78.45,96.35,90.1
22/12/2017,77.45,94.65,84.8
23/12/2017,81.1,93.1,84.05
24/12/2017,72.5,75.45,77.5
25/12/2017,73.6,64.1,63.7
26/12/2017,77.2,52.15,77.1
27/12/2017,71.75,45.05,82.15
28/12/2017,69.45,39.05,84.35
29/12/2017,72.2,58.3,82.85
30/12/2017,75.05,55.7,76.15
31/12/2017,70.05,64.1,77.25
01/01/2018,67.35,75.4,71.4
02/01/2018,63.55,72.65,83.15
03/01/2018,65.6,93.25,81.05
04/01/2018,60.35,92.5,79.7
05/01/2018,63.35,97.95,76.2
06/01/2018,68.85,92.85,75.05
07/01/2018,70.4,89.4,88.6
08/01/2018,66.35,86.25,87.05
09/01/2018,69.7,81.95,87.2
10/01/2018,71.6,85.45,70.2
11/01/2018,72.35,81.8,85.75
12/01/2018,68.85,78.9,65.65
13/01/2018,69.5,75.75,71.5
14/01/2018,76.25,78,82.4
15/01/2018,71.45,76,81.4
16/01/2018,70.15,70.4,85.85
17/01/2018,66.9,76.5,74.4
18/01/2018,66.45,73.35,75.25
19/01/2018,72.55,75.35,81.75
20/01/2018,72.3,78.6,76.15
21/01/2018,71.95,83.35,75.4
22/01/2018,66.25,90.05,82.1
23/01/2018,68.6,85.55,79.4
24/01/2018,85.45,79.6,84
25/01/2018,76.15,79.3,77.15
26/01/2018,72,78.95,74
27/01/2018,78.75,84.05,69.55
28/01/2018,81.1,85.4,83.75
29/01/2018,77.15,93.85,74.4
30/01/2018,75.75,85.6,67.3
31/01/2018,80.6,91,88
01/02/2018,71.8,77.1,78.5
02/02/2018,72.85,68.75,83.1
03/02/2018,68.85,79.5,85.2
04/02/2018,74.55,65.5,87
05/02/2018,70.05,65.5,94.25
06/02/2018,77.4,65.05,80.6
07/02/2018,70.65,54.6,91.7
08/02/2018,65.35,47.95,74.6
09/02/2018,54.55,48.45,70.65
10/02/2018,59.95,36.25,73.7
11/02/2018,63.45,51.7,77.1
12/02/2018,67.9,68.4,78.05
13/02/2018,63.95,64.65,78.6
14/02/2018,68.2,52.15,72
15/02/2018,65.4,55.5,43.4
16/02/2018,68.8,79.25,75.55
17/02/2018,73.1,90,80.45
18/02/2018,69.1,78.95,66.8
19/02/2018,65.15,68.6,79.8
20/02/2018,66.45,74.85,52.3
21/02/2018,65.55,81.5,75.7
22/02/2018,84.7,87.4,93.9
23/02/2018,76.35,80.4,81.3
24/02/2018,71.9,72.35,75.55
25/02/2018,79.85,76.05,90.35
26/02/2018,62.05,69.35,78.2
27/02/2018,70.6,76.1,61.95
28/02/2018,73.4,94.15,75.8
01/03/2018,74.7,92.05,87.45
02/03/2018,77.2,85.95,91
03/03/2018,64.15,79,85.7
04/03/2018,62.4,67.3,79.4
05/03/2018,57.95,75.8,71.45
06/03/2018,47.4,74.3,59.6
07/03/2018,44.45,85.35,57.1
08/03/2018,58.2,77.45,71.15
09/03/2018,82.9,70,81.55
10/03/2018,66.45,72.25,78.6
11/03/2018,79.85,71.15,77.7
12/03/2018,77,72.3,81.75
13/03/2018,74.35,78.85,75.8
14/03/2018,69.6,80.8,46.7
15/03/2018,76.95,90.4,73.75
16/03/2018,52.15,82.05,96.1
17/03/2018,60.3,90.25,89.85
18/03/2018,46.1,93.15,72.3
19/03/2018,46.2,94.9,64
20/03/2018,51.4,93.1,65.45
21/03/2018,48.4,90.45,74.9
22/03/2018,38.25,90.45,42.5
23/03/2018,42.85,80.4,51.4
24/03/2018,42.45,82.35,56.8
25/03/2018,56.3,59.55,51.6
26/03/2018,51.05,63.55,66.8
27/03/2018,45.9,70.5,50.95
28/03/2018,62.05,65.7,66.7
29/03/2018,72.15,64.4,85.25
30/03/2018,70.65,66.35,65.55
31/03/2018,55.15,57.8,64.05
01/04/2018,48.4,69.9,75.4
02/04/2018,48.4,70.1,68.4
03/04/2018,72.3,82.8,74.6
04/04/2018,85,86.65,64.5
05/04/2018,65.45,65.55,73.25
06/04/2018,78.35,69.95,79.65
07/04/2018,73.2,85.7,74.55
08/04/2018,60.6,67.3,74.9
09/04/2018,73.65,77.5,81.9
10/04/2018,61.2,71.8,85.15
11/04/2018,87.5,84.55,77.6
12/04/2018,79.25,77.25,74.6
13/04/2018,65,73.55,44.6
14/04/2018,57.5,51.6,74.95
15/04/2018,54.55,50.15,69.75
16/04/2018,80.45,67.05,84.8
17/04/2018,91.2,75.4,73.6
18/04/2018,78,84.85,89.9
19/04/2018,89.85,88.1,84.2
20/04/2018,70.75,77.55,97
21/04/2018,71.45,91.4,88.5
22/04/2018,52.2,92.4,67.3
23/04/2018,46.95,95.2,66.15
24/04/2018,51.3,92.1,73.75
25/04/2018,57.25,90.2,74.7
26/04/2018,70.05,82.75,62.35
27/04/2018,63.8,86.75,71.95
28/04/2018,56.9,91.9,94.55
29/04/2018,92.05,97.65,95
30/04/2018,81.25,82.2,79.05
01/05/2018,64.45,88.4,67.7
02/05/2018,74.25,81.55,83.7
03/05/2018,78.25,83.8,86.8
04/05/2018,86.3,33.6,95.35
05/05/2018,86.05,91.1,90.45
06/05/2018,73.45,82,84.35
07/05/2018,70.15,96.25,77.35
08/05/2018,63.7,96.2,67.05
09/05/2018,54.05,97,71.75
10/05/2018,45.4,96.95,72.15
11/05/2018,53.45,93.6,80.05
12/05/2018,83.5,94.05,86.45
13/05/2018,87.55,94.7,91.95
14/05/2018,77.1,88.8,87.6
15/05/2018,61.5,80.45,83.4
16/05/2018,67.85,92.15,83.7
17/05/2018,86.65,91.35,85.45
18/05/2018,77.55,89.9,87.75
19/05/2018,82.5,92.95,96.8
20/05/2018,77.15,87.9,85.2
21/05/2018,68.2,88.7,83.95
22/05/2018,82.8,91.6,84.2
23/05/2018,80.9,92.35,86
24/05/2018,77.65,89.7,88.4
25/05/2018,77.55,95.35,80
26/05/2018,89.85,94.2,87.75
27/05/2018,85.2,97.1,94.95
28/05/2018,66.8,96.05,94.15
29/05/2018,68.55,97.05,85.85
30/05/2018,76.55,97,90.6
31/05/2018,75.5,95.1,91.25
01/06/2018,81.8,92.1,84.8
02/06/2018,72.45,93.15,85.25
03/06/2018,66.3,97.2,87.1
04/06/2018,61.15,94.5,88.7
05/06/2018,64.85,96.2,69.8
06/06/2018,72.3,98.1,82.15
07/06/2018,74.75,88.7,85.2
08/06/2018,81.35,88.7,89.1
09/06/2018,63.55,96.4,85.1
10/06/2018,73.75,95.95,73.45
11/06/2018,77.65,97.25,84.25
12/06/2018,75.65,93.55,89.4
13/06/2018,87.15,97.1,76.6
14/06/2018,71.5,96.35,94
15/06/2018,91.45,95.1,81.05
16/06/2018,87.7,95.95,89.35
17/06/2018,87.45,96.2,96.15
18/06/2018,69.95,79.45,85.55
19/06/2018,71.35,82.3,89.75
20/06/2018,78.6,80.6,84.85
21/06/2018,74.7,90.95,78.05
22/06/2018,81.75,83.95,89.9
23/06/2018,81.4,83.95,91.5
24/06/2018,80.6,89.2,82.8
25/06/2018,83,92.5,88.35
26/06/2018,80.05,87.2,88.2
27/06/2018,72.6,89.05,84.15
28/06/2018,73.75,92.65,86.15
29/06/2018,74.6,88.05,84.25
30/06/2018,80.3,97.05,90.45
01/07/2018,92.6,96.95,88.6
02/07/2018,96.05,98,94.35
03/07/2018,86.05,96.15,89.95
04/07/2018,75.95,85.6,86.65
05/07/2018,76.85,90.85,76.85
06/07/2018,77.75,93.5,89.2
07/07/2018,78.4,95.25,96
08/07/2018,79.8,96.2,83.5
09/07/2018,85.95,92.5,87.95
10/07/2018,81.25,95.2,82.9
11/07/2018,77.75,95.25,85.15
12/07/2018,82.35,90.75,82.15
13/07/2018,76.4,92.8,82.6
14/07/2018,80.9,90.9,79.95
15/07/2018,68.5,86.65,79.65
16/07/2018,78.45,94.3,80.85
17/07/2018,74.3,91.05,87.55
18/07/2018,81.65,90.45,84.2
19/07/2018,73.95,92.7,81.8
20/07/2018,66.25,96.45,87.95
21/07/2018,86.15,95.2,86.25
22/07/2018,73.85,89.25,79.25
23/07/2018,82.1,92.6,87.55
24/07/2018,83.95,94.4,90.7
25/07/2018,93.45,98,93
26/07/2018,84.6,93.3,83.1
27/07/2018,94.15,96.05,83.25
28/07/2018,83.55,93.4,76
29/07/2018,87.7,96.15,89.8
30/07/2018,83.95,96.2,87.95
31/07/2018,81.9,87.2,87.35
01/08/2018,92.75,98,71.8
02/08/2018,87.4,89.8,88.9
03/08/2018,84.25,93.4,88.35
04/08/2018,89.55,97.05,87.7
05/08/2018,86.2,94.5,82.35
06/08/2018,92.6,95.25,89.7
07/08/2018,76.9,98.55,75.05
08/08/2018,74,92,78.75
09/08/2018,76.55,84.8,83.3
10/08/2018,89.9,87.4,83.4
11/08/2018,87.35,98,90.05
12/08/2018,85.6,98,86.35
13/08/2018,86.95,97.1,87.95
14/08/2018,82.45,94.4,76.9
15/08/2018,82.3,97.25,85.7
16/08/2018,73.8,91.9,75.9
17/08/2018,76.4,85,80
18/08/2018,81.5,84.8,81.1
19/08/2018,72.8,89.05,81.35
20/08/2018,80.1,93.4,83.2
21/08/2018,82.3,96.2,80.45
22/08/2018,79.15,90.75,80.25
23/08/2018,82.15,94.5,84.7
24/08/2018,92.2,98,92.6
25/08/2018,86.85,95.1,91.1
26/08/2018,76.6,89.8,74.35
27/08/2018,79.35,92.75,88.25
28/08/2018,90.3,97,84.15
29/08/2018,87.2,88.1,90.8
30/08/2018,94.8,93.35,95.45
31/08/2018,97.45,98,89.15
01/09/2018,77.1,96.5,86.9
02/09/2018,89.55,93.45,88
03/09/2018,81.6,90.05,78.1
04/09/2018,74.9,96.25,82.15
05/09/2018,77.5,94.45,88.1
06/09/2018,83.5,88.3,84.95
07/09/2018,76,88.85,86
08/09/2018,81.3,94.4,75.3
09/09/2018,84.95,92.6,91.9
10/09/2018,96.45,98.5,91.75
11/09/2018,94.6,98.95,93.45
12/09/2018,92.25,98,95.65
13/09/2018,91.75,91.2,89.45
14/09/2018,87.6,88.95,91.95
15/09/2018,86.8,95.05,100
16/09/2018,84.75,92.4,86.6
17/09/2018,72.65,82.85,73.5
18/09/2018,71.6,75.55,79.9
19/09/2018,72.7,81.6,74.4
20/09/2018,67.65,85.75,74.05
21/09/2018,92.9,91.65,92.2
22/09/2018,84.15,92.15,78.75
23/09/2018,76.05,85.25,90.65
24/09/2018,83.25,92.25,76.95
25/09/2018,84.6,93.25,78.95
26/09/2018,80.8,92.25,80.15
27/09/2018,76.1,95.1,85.3
28/09/2018,77.7,95.1,85.9
29/09/2018,78.05,91.4,80.95
30/09/2018,84.15,92.25,75.4
01/10/2018,78.3,92.45,86.85
02/10/2018,85.6,92.95,89.9
03/10/2018,90.85,81.85,81.75
04/10/2018,79.8,84.7,75.1
05/10/2018,78.6,73.8,76.65
06/10/2018,76.1,80.35,73.5
07/10/2018,81.9,68.7,85.75
08/10/2018,68.75,67.85,84.4
09/10/2018,74.5,79.2,65.35
10/10/2018,81.95,86.25,93.7
11/10/2018,77.3,86.4,87.45
12/10/2018,84.25,90.45,72.85
13/10/2018,81.2,92.15,70.2
14/10/2018,77.1,89.7,84.8
15/10/2018,76.5,86.85,79.1
16/10/2018,77.35,91.3,72.1
17/10/2018,80.65,90.3,79.5
18/10/2018,78.7,85.75,80.4
19/10/2018,92.25,82.5,66.6
20/10/2018,80.65,80.75,91.9
21/10/2018,78.15,83.55,80.65
22/10/2018,79.7,75.2,81.85
23/10/2018,70.9,82.5,93.4
24/10/2018,67.35,86.2,84.15
25/10/2018,68.8,90.2,88.05
26/10/2018,68.7,89.45,78.15
27/10/2018,67.25,87,83.15
28/10/2018,70.2,80.35,77.45
29/10/2018,72.35,82.5,70.2
30/10/2018,74.7,74.25,89.55
31/10/2018,73.9,79.05,82.55
01/11/2018,72.35,83.6,84.15
02/11/2018,78.15,80.85,72.35
03/11/2018,74.2,72,78.1
04/11/2018,79.25,66.7,90.95
05/11/2018,76.5,72.05,76.55
06/11/2018,69.9,76.4,80.55
07/11/2018,71.8,81.5,77.35
08/11/2018,75.6,77.15,81.6
09/11/2018,76.55,81.85,83.6
10/11/2018,77.85,74.05,86.85
11/11/2018,77.85,78.7,71.65
12/11/2018,78.75,80.5,89.25
13/11/2018,89.05,91.55,92.95
14/11/2018,80.1,83.05,79.5
15/11/2018,82.4,78.75,89.55
16/11/2018,81.15,80.95,84.7
17/11/2018,80.55,78.75,92.25
18/11/2018,80.6,89.9,86.35
19/11/2018,81.25,86.25,83.7
20/11/2018,84.2,81.2,78.1
21/11/2018,83.95,84.6,81.4
22/11/2018,83.7,74.9,66.25
23/11/2018,84.55,87.4,77.75
24/11/2018,81.3,93.05,86.15
25/11/2018,76.5,90.25,83.95
26/11/2018,74.1,94.25,80.65
27/11/2018,81.55,90.65,89.15
28/11/2018,84.35,84,92.65
29/11/2018,79.5,89.85,89.55
30/11/2018,82.75,86.45,90.1
01/12/2018,85,90.1,79.6
02/12/2018,85.45,84.95,82.05
03/12/2018,84.25,86.6,87.95
04/12/2018,84.9,89.8,75.2
05/12/2018,79.45,84.75,76.8
06/12/2018,85,85.9,86.35
07/12/2018,80.65,80.8,88.55
08/12/2018,83.8,85.45,84.45
09/12/2018,84.45,83.55,89.55
10/12/2018,75.7,85.2,87.2
11/12/2018,70.5,89.75,82.35
12/12/2018,68.65,93.25,80.2
13/12/2018,67,96.25,70.05
14/12/2018,69.1,93.65,72.05
15/12/2018,68.8,94.75,79.3
16/12/2018,69.35,96.2,81.75
17/12/2018,72,94.25,98
18/12/2018,72.75,96.7,100
19/12/2018,76.55,85.2,76.95
20/12/2018,85.6,89.9,89.65
21/12/2018,84.75,89.9,85
22/12/2018,81.45,70.85,80.05
23/12/2018,74.1,91.65,89.15
24/12/2018,75.7,92.05,91.65
25/12/2018,81.15,91.95,83.1
26/12/2018,74.95,91.3,84.5
27/12/2018,70.45,94.05,78.65
28/12/2018,77.55,90.8,88.8
29/12/2018,74.95,87.05,72.3
30/12/2018,75.35,97.4,85.4
31/12/2018,69.3,93.75,89.5
01/01/2019,73.05,97.25,79.35
02/01/2019,73.35,97.3,78.55
03/01/2019,66.85,94.4,75.8
04/01/2019,68.3,95.7,76.05
05/01/2019,74.5,97.2,64.35
06/01/2019,72.35,96,67.65
07/01/2019,63.5,95.85,74.2
08/01/2019,67.25,97.25,74.1
09/01/2019,70.35,94.8,60.15
10/01/2019,69.9,93.15,75.75
11/01/2019,71.95,97.2,77.75
12/01/2019,75.35,95.9,79.4
13/01/2019,75.25,94.7,86.5
14/01/2019,71.95,96.05,78.75
15/01/2019,75.4,95.4,76.4
16/01/2019,80.55,94.65,63.2
17/01/2019,74.5,92.4,83.1
18/01/2019,72.05,93.45,77.8
19/01/2019,68.85,84.4,69.1
20/01/2019,67.45,94.95,74.85
21/01/2019,69.25,96.25,81.6
22/01/2019,64.7,96.15,90.4
23/01/2019,79.6,96.85,79.65
24/01/2019,71.6,91.65,66.65
25/01/2019,72,92.7,79.45
26/01/2019,80.9,97.65,84.7
27/01/2019,75.95,93.75,87.2
28/01/2019,66.3,65.6,66.3
29/01/2019,64.3,41.05,79.35
