Time,Pokhara Airport,Lumle,Begnas
02/20/2016 12:00:00,24.8,21,24.8
02/21/2016 12:00:00,27.5,21,28.5
02/22/2016 12:00:00,27.2,20.5,27.5
02/23/2016 12:00:00,25.5,18,25.5
02/24/2016 12:00:00,23,16,23.5
02/25/2016 12:00:00,24.9,17.5,25.5
02/26/2016 12:00:00,24.9,17,26
02/27/2016 12:00:00,25.7,18,27.5
02/28/2016 12:00:00,26.2,19,27.6
02/29/2016 12:00:00,28.1,20,28.5
03/01/2016 12:00:00,27.6,20,29
03/02/2016 12:00:00,27.8,20,28
03/03/2016 12:00:00,27.4,20.2,29
03/04/2016 12:00:00,27,20,28.5
03/05/2016 12:00:00,27,20,28.3
03/06/2016 12:00:00,27,19.5,27
03/07/2016 12:00:00,27.5,20.5,29
03/08/2016 12:00:00,28.4,21,30.5
03/09/2016 12:00:00,28.9,22,30
03/10/2016 12:00:00,29.5,22,31
03/11/2016 12:00:00,29.7,22.2,31
03/12/2016 12:00:00,28.4,21,29.5
03/13/2016 12:00:00,28,19.5,29
03/14/2016 12:00:00,26.8,21,27
03/15/2016 12:00:00,25.6,20,27
03/16/2016 12:00:00,27.7,21,29.4
03/17/2016 12:00:00,27.3,20.8,28.5
03/18/2016 12:00:00,28.6,21.5,30
03/19/2016 12:00:00,29.3,22,31.6
03/20/2016 12:00:00,29.5,22,31
03/21/2016 12:00:00,29.7,21.5,31.2
03/22/2016 12:00:00,29.2,21.6,30
03/23/2016 12:00:00,28.4,21.6,29
03/24/2016 12:00:00,27.3,21.5,29
03/25/2016 12:00:00,28.4,22,29.5
03/26/2016 12:00:00,29,22,30
03/27/2016 12:00:00,26.7,20.5,28
03/28/2016 12:00:00,29,21,30
03/29/2016 12:00:00,28.2,21.5,28
03/30/2016 12:00:00,29,21.4,29
03/31/2016 12:00:00,27.2,21,28.5
04/01/2016 12:00:00,27.5,19.5,29
04/02/2016 12:00:00,26,16,28.5
04/03/2016 12:00:00,28.5,19,30
04/04/2016 12:00:00,29,21.5,31
04/05/2016 12:00:00,30.6,23.4,32.2
04/06/2016 12:00:00,31.5,24.5,32.5
04/07/2016 12:00:00,32.7,25.5,32
04/08/2016 12:00:00,32.5,25.2,34
04/09/2016 12:00:00,33.2,25.5,34
04/10/2016 12:00:00,33,26,35
04/11/2016 12:00:00,33.3,26.1,34.5
04/12/2016 12:00:00,31.3,24,34
04/13/2016 12:00:00,30.7,23.6,30.2
04/14/2016 12:00:00,31.4,24.2,33.6
04/15/2016 12:00:00,31.8,25,31
04/16/2016 12:00:00,31.1,24,32.5
04/17/2016 12:00:00,27.7,22.2,29.5
04/18/2016 12:00:00,32,24.5,33.4
04/19/2016 12:00:00,31.3,24.5,32.6
04/20/2016 12:00:00,33.7,26.5,34.6
04/21/2016 12:00:00,33.5,26,34.5
04/22/2016 12:00:00,32.9,25.5,34
04/23/2016 12:00:00,32.8,26.5,34
04/24/2016 12:00:00,34,26,35
04/25/2016 12:00:00,33.3,25.6,34.5
04/26/2016 12:00:00,33.2,26.5,34
04/27/2016 12:00:00,32,24.7,34.5
04/28/2016 12:00:00,34.2,25.6,33
04/29/2016 12:00:00,35,27,35
04/30/2016 12:00:00,34.6,26.5,35.5
05/01/2016 12:00:00,34.8,26.7,34.5
05/02/2016 12:00:00,31.6,24,35.5
05/03/2016 12:00:00,27.3,22,32.5
05/04/2016 12:00:00,30.1,23.5,29
05/05/2016 12:00:00,31.5,22,32
05/06/2016 12:00:00,30.5,23.5,32
05/07/2016 12:00:00,29,22.5,30
