Time,Pokhara Airport,Lumle,Begnas,Lamachour
05/17/2018 03:00:00,20.7,12,5,14
05/18/2018 03:00:00,36.3,3.2,22.9,20.6
05/19/2018 03:00:00,0,0,6.3,0
05/20/2018 03:00:00,4.1,9,0,10
05/21/2018 03:00:00,0,0,0,0
05/22/2018 03:00:00,13,0,0,0
05/23/2018 03:00:00,1,10,0,4
05/24/2018 03:00:00,1.7,7.5,0,10.6
05/25/2018 03:00:00,6.4,0,0,8.8
05/26/2018 03:00:00,13.8,8.5,10,4.6
05/27/2018 03:00:00,49.4,15,23.2,10.4
05/28/2018 03:00:00,33.7,1,16,10.8
05/29/2018 03:00:00,0.7,1,2.5,0
05/30/2018 03:00:00,0.3,1.4,7.8,0
05/31/2018 03:00:00,73.7,3.5,0,20.2
06/01/2018 3:00,41.3,27,7,6.4
06/02/2018 3:00,1.7,0,112,4.2
06/03/2018 3:00,2.9,0,11,0
06/04/2018 3:00,0,0,0,0
06/05/2018 3:00,1,27,11.2,0
06/06/2018 3:00,0,0,0,0
06/07/2018 3:00,0,9,11.2,0
06/08/2018 3:00,26.3,43,0,94
06/09/2018 3:00,0,0,8.5,0
06/10/2018 3:00,0,7.2,0,0
06/11/2018 3:00,0.3,3,0,0
06/12/2018 3:00,5.7,82.9,37,20
06/13/2018 03:00:00,0.4,1.5,20.1,2.8
06/14/2018 03:00:00,3.1,6.5,0,0
06/15/2018 03:00:00,12.9,11.2,0,52
06/16/2018 03:00:00,29.5,26.5,10,84.2
06/17/2018 03:00:00,8,2.8,35.7,10
06/18/2018 03:00:00,1.2,31.5,13,12.6
06/19/2018 03:00:00,13.4,1.5,7,14.8
06/20/2018 03:00:00,12.8,1.5,0,84
06/21/2018 03:00:00,49,32.2,26.4,30
06/22/2018 03:00:00,14,26.2,30,42
06/23/2018 03:00:00,2.8,14,4,6.4
06/24/2018 03:00:00,33.2,17.2,14,36
06/25/2018 03:00:00,67.5,45.4,24,94
06/26/2018 03:00:00,29.2,89.5,75.2,114
06/27/2018 03:00:00,8.2,22.2,6,10
06/28/2018 03:00:00,1.2,21,45,8
06/29/2018 03:00:00,0,24.4,0,2.4
06/30/2018 03:00:00,0.2,42.5,70.2,4.6
07/01/2018 3:00,62,55.5,48.5,40
07/02/2018 3:00,9.6,11,17.8,4
07/03/2018 3:00,75.7,56.5,131.2,42.2
07/04/2018 3:00,63.5,5.7,66.2,52.4
07/05/2018 3:00,58.7,46.2,50,50.2
07/06/2018 3:00,3.2,8.2,0,8
07/07/2018 3:00,3.6,70.5,0,48.8
07/08/2018 3:00,23.6,13.7,4.5,16
07/09/2018 3:00,70,109.8,105,96
07/10/2018 3:00,32,12.8,25.2,54.2
07/11/2018 3:00,19.7,12.2,15.2,16
07/12/2018 3:00,11.5,94.7,29.9,20
07/13/2018 03:00:00,22.6,48.5,27.5,84
07/14/2018 03:00:00,12.7,231.2,6,38
07/15/2018 03:00:00,0,80.9,0,126
07/16/2018 03:00:00,26,138.2,10,16
07/17/2018 03:00:00,0,68,0,6.2
07/18/2018 03:00:00,12.5,103.2,11.5,0
07/19/2018 03:00:00,0,51.9,0,0
07/20/2018 03:00:00,0,0,0,0
07/21/2018 03:00:00,43.5,21.5,47.4,20
07/22/2018 03:00:00,1.8,25.5,9.2,38.4
07/23/2018 03:00:00,29.2,63.2,28.5,44
07/24/2018 03:00:00,0,1.5,0,0
07/25/2018 03:00:00,10.5,74.2,109,166.2
07/26/2018 03:00:00,36.5,69.9,48.5,42.4
07/27/2018 03:00:00,7,1.5,21.4,2
07/28/2018 03:00:00,25,14.2,2.2,4.4
07/29/2018 03:00:00,0,12,1.2,16
07/30/2018 03:00:00,36.2,38,6.7,36
07/31/2018 03:00:00,6.2,34.5,8.4,4
08/01/2018 3:00,3.9,39,21,10
08/02/2018 3:00,23.2,93.5,1.2,46.2
08/03/2018 3:00,13,96.6,10,10
08/04/2018 3:00,2.5,61.4,2.1,30.4
08/05/2018 3:00,60.2,43.7,57.6,38.6
08/06/2018 3:00,26,45.5,0,2
08/07/2018 3:00,2.7,4.7,3.8,0
08/08/2018 3:00,24.3,34,7.2,34.8
08/09/2018 3:00,0.3,63,30,2.2
08/10/2018 3:00,13.1,20.9,1.2,36.8
08/11/2018 3:00,43,70.4,1.8,40
08/12/2018 3:00,1.1,7.4,58.4,2
08/13/2018 03:00:00,5,31,7,36.8
08/14/2018 03:00:00,40.5,177,94.6,56.6
08/15/2018 03:00:00,41,147,0,38.4
08/16/2018 03:00:00,11.5,32,9.2,10
08/17/2018 03:00:00,17.7,24.5,8.2,52
08/18/2018 03:00:00,3,32,3.6,2.2
08/19/2018 03:00:00,29.8,3.5,36.2,4.6
08/20/2018 03:00:00,0,0,0,0
08/21/2018 03:00:00,23,70.2,3.8,10.8
08/22/2018 03:00:00,15.7,45.8,12.8,56
08/23/2018 03:00:00,9.5,27,18,46
08/24/2018 03:00:00,43.5,9.2,10.6,54.8
08/25/2018 03:00:00,21,83.4,40.1,50
08/26/2018 03:00:00,5.8,5.5,18.6,4
08/27/2018 03:00:00,1.1,36,10.4,0
08/28/2018 03:00:00,7.6,88.5,13.8,98.4
08/29/2018 03:00:00,10,34,11,12
08/30/2018 03:00:00,2.9,3.5,1,2
08/31/2018 03:00:00,98.5,73.5,60.2,46.6
09/01/2018 3:00,14,53,4.6,0
09/02/2018 3:00,0,18,0,6.8
09/03/2018 3:00,74.5,67,48.7,46
09/04/2018 3:00,0,74.5,2,0
09/05/2018 3:00,0,0.5,0,0
09/06/2018 3:00,6.1,0,0,0
09/07/2018 3:00,7.2,158.2,0,6.8
09/08/2018 3:00,0,0,0,38.6
09/09/2018 3:00,0,19.2,0,34.8
09/10/2018 3:00,21.6,36.2,10.2,94.6
09/11/2018 3:00,207,134.5,184.6,128
09/12/2018 3:00,6.4,28.2,23,10
09/13/2018 03:00:00,11.2,8.5,20.4,70
09/14/2018 03:00:00,11.3,6.2,11.2,10.2
09/15/2018 03:00:00,49,7,119.5,4.8
09/16/2018 03:00:00,71.2,23.5,45.2,60
09/17/2018 03:00:00,0.5,23,0,10
09/18/2018 03:00:00,0,0,0,0
09/19/2018 03:00:00,0,0,0,0
09/20/2018 03:00:00,0,0,0,0
09/21/2018 03:00:00,60,22.4,0,30
09/22/2018 03:00:00,3,3.4,2.6,4
09/23/2018 03:00:00,0,0.5,0,2.6
09/24/2018 03:00:00,0,0,11.5,0
09/25/2018 03:00:00,14.6,0,0,4.2
09/26/2018 03:00:00,0,38.2,0,0
09/27/2018 03:00:00,0,0,0,0
09/28/2018 03:00:00,0,8.5,0,0
09/29/2018 03:00:00,0,20.2,4.6,28
09/30/2018 03:00:00,0,34.5,0,0
10/01/2018 3:00,6.4,5.2,0,46
10/02/2018 3:00,0,6.4,62,0
10/03/2018 3:00,34.8,0,0,4
10/04/2018 3:00,11.5,8.5,0,4.2
10/05/2018 3:00,0,0,10.4,0
10/06/2018 3:00,0,0,0,0
10/07/2018 3:00,0,0,0,0
10/08/2018 3:00,0,0.5,0,0
10/09/2018 3:00,0,0,0,0
10/10/2018 3:00,0,0,0,0
10/11/2018 3:00,0,0.5,0,0
10/12/2018 3:00,0,17.5,0,0
10/13/2018 03:00:00,0,7,1.5,42
10/14/2018 03:00:00,0,0.5,0,6.8
10/15/2018 03:00:00,0,0,0,0
10/16/2018 03:00:00,0,0,0,0
10/17/2018 03:00:00,0,0.5,0,0
10/18/2018 03:00:00,0,0,0,2
10/19/2018 03:00:00,0,0,20,0
10/20/2018 03:00:00,0,0,19.2,0
10/21/2018 03:00:00,0,0,11.2,2
10/22/2018 03:00:00,4.7,0,2,2.2
10/23/2018 03:00:00,0,4.2,0,0
10/24/2018 03:00:00,0,0,0,0
10/25/2018 03:00:00,0,0,0,0
10/26/2018 03:00:00,0,0,0,0
10/27/2018 03:00:00,0,0,0,0
10/28/2018 03:00:00,0,0,0,0
10/29/2018 03:00:00,0,0,0,0
10/30/2018 03:00:00,0,0,0,0
10/31/2018 03:00:00,0,0,0,0
11/01/2018 3:00,0,0,0,0
11/02/2018 3:00,0,0,0,0
11/03/2018 3:00,0,0,0,0
11/04/2018 3:00,0,0,0,0
11/05/2018 3:00,0,0,0,0
11/06/2018 3:00,0,0,0,0
11/07/2018 3:00,0,0,0,0
11/08/2018 3:00,0,0,0,0
11/09/2018 3:00,0,0,0,0
11/10/2018 3:00,0,0,0,0
11/11/2018 3:00,0,0,0,0
11/12/2018 3:00,0,0,0,0
11/13/2018 03:00:00,0,3.5,0,0
11/14/2018 03:00:00,0,4.5,0,0
11/15/2018 03:00:00,0,0,0,0
11/16/2018 03:00:00,0,0,0,0
11/17/2018 03:00:00,0.6,0,0,0
11/18/2018 03:00:00,0,0,0,0
11/19/2018 03:00:00,0,0,0,0
11/20/2018 03:00:00,0,0,0,0
11/21/2018 03:00:00,0,0,0,0
11/22/2018 03:00:00,0,0,0,0
11/23/2018 03:00:00,0,0,0,0
11/24/2018 03:00:00,0,0,0,0
11/25/2018 03:00:00,0,0,0,0
11/26/2018 03:00:00,0,0,0,0
11/27/2018 03:00:00,0,0,0,0
11/28/2018 03:00:00,0,0,0,0
11/29/2018 03:00:00,0,0,0,0
11/30/2018 03:00:00,0,0,0,0
12/01/2018 3:00,0,0,0,0
12/02/2018 3:00,0,0,0,0
12/03/2018 3:00,0,0,0,0
12/04/2018 3:00,0,0,0,0
12/05/2018 3:00,0,0,0,0
12/06/2018 3:00,0,0,0,0
12/07/2018 3:00,0,0,0,0
12/08/2018 3:00,0,0,0,0
12/09/2018 3:00,0,0,0,0
12/10/2018 3:00,0,0,0,0
12/11/2018 3:00,0,0,0,0
12/12/2018 3:00,0,0,0,0
12/13/2018 03:00:00,0,0,0,0
12/14/2018 03:00:00,0,0,0,0
12/15/2018 03:00:00,0,0,0,0
12/16/2018 03:00:00,0,0,0,0
12/17/2018 03:00:00,0,0,0,0
12/18/2018 03:00:00,0,0,0,0
12/19/2018 03:00:00,0,0,0,0
12/20/2018 03:00:00,0,0,0,0
12/21/2018 03:00:00,0,0,0,0
12/22/2018 03:00:00,0,0,0,0
12/23/2018 03:00:00,0,0,0,0
12/24/2018 03:00:00,0,0,0,0
12/25/2018 03:00:00,0,0,0,0
12/26/2018 03:00:00,0,0,0,0
12/27/2018 03:00:00,0,0,0,0
12/28/2018 03:00:00,0,0,0,0
12/29/2018 03:00:00,0,0,0,0
12/30/2018 03:00:00,0,0,0,0
12/31/2018 03:00:00,0,0,0,0
01/01/2019 3:00,0,0,0,0
01/02/2019 3:00,0,0,0,0
01/03/2019 3:00,0,0,0,0
01/04/2019 3:00,0,0,0,0
01/05/2019 3:00,0,0,0,0
01/06/2019 3:00,0,0,0,0
01/07/2019 3:00,0,0,0,0
01/08/2019 3:00,0,0,0,0
01/09/2019 3:00,0,0,0,0
01/10/2019 3:00,0,0,0,0
01/11/2019 3:00,0,0,0,0
01/12/2019 3:00,0,0,0,0
01/13/2019 03:00:00,0,0,0,0
01/14/2019 03:00:00,0,0,0,0
01/15/2019 03:00:00,0,0,0,0
01/16/2019 03:00:00,0,0,0,0
01/17/2019 03:00:00,0,0,0,0
01/18/2019 03:00:00,0,0,0,0
01/19/2019 03:00:00,0,0,0,0
01/20/2019 03:00:00,0,0,0.6,0
01/21/2019 03:00:00,0,0,0,0
01/22/2019 03:00:00,0,0,5.6,0
01/23/2019 03:00:00,4.1,16,0,4
01/24/2019 03:00:00,1,1,0,0
01/25/2019 03:00:00,0,0,0,0
01/26/2019 03:00:00,28,56.5,29.5,36.2
01/27/2019 03:00:00,1.7,3,1.5,0
01/28/2019 03:00:00,0,0.4,0,0
01/29/2019 03:00:00,0,0,0,0
01/30/2019 03:00:00,0,0,0,0
01/31/2019 03:00:00,0,0,0,0
02/01/2019 3:00,0,0,0,0
02/02/2019 3:00,0,0,0,0
02/03/2019 3:00,0,0,0,0
02/04/2019 3:00,0,0,0,0
02/05/2019 3:00,0,0,0,0
02/06/2019 3:00,5.5,0,0,0
02/07/2019 3:00,22.8,12,6,4
02/08/2019 3:00,35.7,21.5,26,10
02/09/2019 3:00,0,47,29.8,36.2
02/10/2019 3:00,0,0,0,0
02/11/2019 3:00,0,0,0,0
02/12/2019 3:00,0,0,0,0
02/13/2019 03:00:00,0,0,0,0
02/14/2019 03:00:00,0,0,0,0
02/15/2019 03:00:00,0.5,5.2,1,16
02/16/2019 03:00:00,19.2,22.5,2,0
02/17/2019 03:00:00,0,0.5,1,0
02/18/2019 03:00:00,1.6,0,0,0
02/19/2019 03:00:00,9.3,3.4,9.4,2
02/20/2019 03:00:00,0,0,1.2,0
02/21/2019 03:00:00,0,0,13.5,0
02/22/2019 03:00:00,0,0,0,0
02/23/2019 03:00:00,0,0,0,0
02/24/2019 03:00:00,0,0,0,0
02/25/2019 03:00:00,0.1,2.5,0,0
02/26/2019 03:00:00,0,0,0,2.4
02/27/2019 03:00:00,8.2,12.5,4.4,4.8
02/28/2019 03:00:00,10.6,14.7,2.8,10
03/01/2019 3:00,10.2,0,5.2,0
03/02/2019 3:00,0,0,0,0
03/03/2019 3:00,0.9,3.4,1.2,0
03/04/2019 3:00,0.8,0,0,4
03/05/2019 3:00,5.9,0,2,2.6
03/06/2019 3:00,0.2,2.5,0,30
03/07/2019 3:00,0,0,0,0
03/08/2019 3:00,0,0,7,0
03/09/2019 3:00,8.4,10.4,2,0
03/10/2019 3:00,0.5,0.5,0,0
03/11/2019 3:00,0,0,0,0
03/12/2019 3:00,0,0,0,0
03/13/2019 03:00:00,0,0,0,0
03/14/2019 03:00:00,0,0,0,10
03/15/2019 03:00:00,0,0.4,0,4.2
03/16/2019 03:00:00,0,0,0,3
03/17/2019 03:00:00,0,0,0,0
03/18/2019 03:00:00,0,0,3.5,0
03/19/2019 03:00:00,0,0,0,0
03/20/2019 03:00:00,0.7,4.2,14.8,0
03/21/2019 03:00:00,4.4,3.2,0,0
03/22/2019 03:00:00,0,0,0,0
03/23/2019 03:00:00,0,0,0,0
03/24/2019 03:00:00,0,0,0,0
03/25/2019 03:00:00,0,0,3,0
03/26/2019 03:00:00,0.8,0,10.4,0
03/27/2019 03:00:00,14.4,7,0,0
03/28/2019 03:00:00,0,0,0,20.8
03/29/2019 03:00:00,0,0,15.5,10.4
03/30/2019 03:00:00,13.9,0.5,20.8,0
03/31/2019 03:00:00,30.1,14,18,10
04/01/2019 3:00,7.7,9.5,28.5,6.4
04/02/2019 3:00,0,4.2,0,0
04/03/2019 3:00,0,0,0,0
04/04/2019 3:00,0.2,7.5,0,4.8
04/05/2019 3:00,6.6,16.5,6,20
04/06/2019 3:00,5,0,17,0
04/07/2019 3:00,7,10,6,18.8
04/08/2019 3:00,0.7,0.5,0.5,2
04/09/2019 3:00,0,4.5,0,0
04/10/2019 3:00,0,0,0,0
04/11/2019 3:00,0.2,0,0,4.6
04/12/2019 3:00,0,0,0,0
04/13/2019 03:00:00,0.4,5.4,34.6,0
04/14/2019 03:00:00,6,5.5,0,18
04/15/2019 03:00:00,19.4,26.2,2.8,12.2
04/16/2019 03:00:00,15.8,46.3,0,4
04/17/2019 03:00:00,18.3,32.5,19.5,30.4
04/18/2019 03:00:00,0.5,1.5,0,2
04/19/2019 03:00:00,0,6.5,0,0
04/20/2019 03:00:00,0,0,0,0
04/21/2019 03:00:00,0,0,0,0
04/22/2019 03:00:00,1,10.5,11.2,0
04/23/2019 03:00:00,6.6,1.7,0,6
04/24/2019 03:00:00,0,0,0,0
04/25/2019 03:00:00,0,0.5,0,0
04/26/2019 03:00:00,10.5,9.5,4,2
04/27/2019 03:00:00,2,2.4,4,2.6
04/28/2019 03:00:00,18,12.5,42,4.8
04/29/2019 03:00:00,0,0,0,6
04/30/2019 03:00:00,54.5,18.8,43.6,46
05/01/2019 3:00,7.7,0,2.5,2.2
05/02/2019 3:00,7.7,4.4,7,4.8
05/03/2019 3:00,0,0,0,0
05/04/2019 3:00,0,0,0,0
05/05/2019 3:00,11.3,0,45.4,8
05/06/2019 3:00,11.7,0,10,10.4
05/07/2019 3:00,0,0,0,0
05/08/2019 3:00,0,0,0,0
05/09/2019 3:00,0,0,0,0
05/10/2019 3:00,0,0,3,0
05/11/2019 3:00,0,0,0,0
05/12/2019 3:00,0,0.7,0,0
05/13/2019 03:00:00,10,18.7,4.4,4.6
05/14/2019 03:00:00,8.4,13.5,14.4,4
05/15/2019 03:00:00,14.6,37.5,6.2,4.2
05/16/2019 03:00:00,20.1,12.2,11,0
05/17/2019 03:00:00,23.4,2.5,13.3,42
05/18/2019 03:00:00,0,0,2.5,2
05/19/2019 03:00:00,0,4.2,0,50
05/20/2019 03:00:00,0,0,0,36.8
05/21/2019 03:00:00,11.2,2,28.3,20.4
05/22/2019 03:00:00,63.6,15,23.5,6.8
05/23/2019 03:00:00,39,20.5,0,8.8
05/24/2019 03:00:00,1.8,11.4,22,4
05/25/2019 03:00:00,9.4,0,60,18.6
05/26/2019 03:00:00,37.2,0,0,48
05/27/2019 03:00:00,0.6,0,33,0
05/28/2019 03:00:00,58.5,69.2,0,90.4
05/29/2019 03:00:00,0.3,3.5,0,0
05/30/2019 03:00:00,13.5,1.5,0,10.8
05/31/2019 03:00:00,0,33.4,0,0
06/01/2019 3:00,35,11.5,10,4
06/02/2019 3:00,9,0,13.6,4.6
06/03/2019 3:00,44.1,20,50,48.8
06/04/2019 3:00,0,0,3,0
06/05/2019 3:00,5.3,14.7,2.5,14.4
06/06/2019 3:00,1.5,8.4,0,8.8
06/07/2019 3:00,16.5,27.5,92,14
06/08/2019 3:00,0,0,52.4,0
06/09/2019 3:00,38.4,5.4,40,48.6
06/10/2019 3:00,11.5,9.5,0,4
06/11/2019 3:00,29,25.2,18.5,50.8
06/12/2019 3:00,0.2,0,0,54
06/13/2019 03:00:00,1.4,0,0,0
06/14/2019 03:00:00,0,0,0,0
06/15/2019 03:00:00,83.2,0,59.3,4
06/16/2019 03:00:00,2.3,0,17.4,0
06/17/2019 03:00:00,89.2,0,26,36
06/18/2019 03:00:00,17.8,23.5,19.6,10.6
06/19/2019 03:00:00,0.5,10.5,3.2,2
06/20/2019 03:00:00,0.6,4.5,0,0
06/21/2019 03:00:00,0,0,0,0
06/22/2019 03:00:00,15,4.4,19,90.2
06/23/2019 03:00:00,48.5,87.2,46.5,50.8
06/24/2019 03:00:00,10,11.5,9.3,0
06/25/2019 03:00:00,0,24.5,0,10
06/26/2019 03:00:00,32.8,25.7,21.8,36
06/27/2019 03:00:00,15,3.4,5.2,14.2
06/28/2019 03:00:00,64.8,13,43.2,12.2
06/29/2019 03:00:00,19.8,14.2,23.4,50.8
06/30/2019 03:00:00,16.9,37.2,21.4,18
07/01/2019 3:00,0.5,4.2,8.4,0
07/02/2019 3:00,18,1.5,68.3,0
07/03/2019 3:00,40.5,84.2,0,78
07/04/2019 3:00,0,53.5,4,0
07/05/2019 3:00,34.2,117.9,3.2,90.2
07/06/2019 3:00,70.1,109.8,20.8,86
07/07/2019 3:00,0,35.5,0,2
07/08/2019 3:00,9.2,59.5,5.8,120
07/09/2019 3:00,4.8,87.7,5,18.4
07/10/2019 3:00,13.1,16.5,16.2,16
07/11/2019 3:00,2.4,29.4,5.8,36.2
07/12/2019 3:00,0.5,23.5,2,10
07/13/2019 03:00:00,5.1,26,5,12.8
07/14/2019 03:00:00,36.6,34.6,27,10.4
07/15/2019 03:00:00,25.8,23,23.8,76
07/16/2019 03:00:00,87.5,15.4,58.2,38
07/17/2019 03:00:00,0,0,21,0
07/18/2019 03:00:00,28.3,1.4,5.6,2
07/19/2019 03:00:00,60,12.5,1.2,4.2
07/20/2019 03:00:00,5.3,28.5,0,2.4
07/21/2019 03:00:00,12.8,47.9,44.2,10
07/22/2019 03:00:00,2,5.2,3.4,12.2
07/23/2019 03:00:00,17.9,42.5,3.4,40.4
07/24/2019 03:00:00,17.1,35.5,7.8,38
07/25/2019 03:00:00,3.4,9.5,2,2.8
07/26/2019 03:00:00,20.5,50.5,2,60
07/27/2019 03:00:00,18.6,38.2,12.2,50.2
07/28/2019 03:00:00,0,70.4,6,0
07/29/2019 03:00:00,0,31.4,0,2
07/30/2019 03:00:00,1.8,21.7,0,0
07/31/2019 03:00:00,9,11.2,0,10
08/01/2019 3:00,12.3,170.1,0,10.4
08/02/2019 3:00,0.3,60.2,52,0
08/03/2019 3:00,3.4,86.9,0,6.8
08/04/2019 3:00,2.5,43.7,8.4,30.2
08/05/2019 3:00,53.8,74,0,84
08/06/2019 3:00,4.6,12.7,21.1,42.6
08/07/2019 3:00,0,5.5,2,10
08/08/2019 3:00,2.6,19.5,1.8,2
08/09/2019 3:00,14.6,62.2,0,36
08/10/2019 3:00,0,0,19.6,0
08/11/2019 3:00,35,86.7,30.2,46.4
08/12/2019 3:00,0,1,0,0
08/13/2019 03:00:00,5.5,19,2,2
08/14/2019 03:00:00,0.1,8.5,0,0
08/15/2019 03:00:00,13.6,46.2,6,2
08/16/2019 03:00:00,6.8,12.7,14.6,4
08/17/2019 03:00:00,0,180.9,0,6
08/18/2019 03:00:00,0,30.5,0,0
08/19/2019 03:00:00,6.9,96.7,0,4
08/20/2019 03:00:00,6.2,59.5,27.2,10.2
08/21/2019 03:00:00,3.4,43.5,0,9.8
08/22/2019 03:00:00,34.6,85,0,36
08/23/2019 03:00:00,0,2.7,0,0
08/24/2019 03:00:00,53.9,72.5,53,46.6
08/25/2019 03:00:00,13.4,33.5,14,22.8
08/26/2019 03:00:00,0.1,0,0,0
08/27/2019 03:00:00,1.8,12,3.8,4
08/28/2019 03:00:00,0,0,0,0
08/29/2019 03:00:00,42.5,58.5,10,44
08/30/2019 03:00:00,0,0.5,0,0
08/31/2019 03:00:00,0,56.9,0,0
09/01/2019 3:00,25.6,37.5,26,86.8
09/02/2019 3:00,2.9,1.5,2.4,0
09/03/2019 3:00,29.4,1.4,0,4.4
09/04/2019 3:00,107.5,64,50.3,44
09/05/2019 3:00,1,38.5,46.3,0
09/06/2019 3:00,3.7,45.5,4.6,2
09/07/2019 3:00,66.5,49.5,71.8,44
09/08/2019 3:00,0,0,0,4.2
09/09/2019 3:00,0,42.5,0,6.8
09/10/2019 3:00,5,78.2,9.8,10
09/11/2019 3:00,58.7,88.5,24.3,6
09/12/2019 3:00,8.1,116.3,3.8,90
09/13/2019 03:00:00,5.8,63.9,11,10.2
09/14/2019 03:00:00,6.8,17.5,3.2,12
09/15/2019 03:00:00,1.4,12.5,2,30
09/16/2019 03:00:00,71,24,66.8,94.4
09/17/2019 03:00:00,76,208,49.5,90.6
09/18/2019 03:00:00,3.7,4,5.2,4
09/19/2019 03:00:00,23.5,26.2,25.5,10.8
09/20/2019 03:00:00,0.2,0,2.3,0
09/21/2019 03:00:00,0,22.7,0,0
09/22/2019 03:00:00,45.1,14.5,58.6,12
09/23/2019 03:00:00,0.3,0,2,0
09/24/2019 03:00:00,7.8,20.7,58.5,36
09/25/2019 03:00:00,35.1,83.2,9.4,38.8
09/26/2019 03:00:00,18.1,50,0,26
09/27/2019 03:00:00,1.3,12.5,2.2,10
09/28/2019 03:00:00,2.9,5.2,2,2.2
09/29/2019 03:00:00,4.7,21.2,0,6
09/30/2019 03:00:00,0,0,0,0
10/01/2019 3:00,1.4,58.9,0,48
10/02/2019 3:00,37.7,12.5,12,36
10/03/2019 3:00,0,0,0,0
10/04/2019 3:00,0.1,3.5,0,80
10/05/2019 3:00,67,4.5,0,25.5
10/06/2019 3:00,18,0,5.6,0
10/07/2019 3:00,0,121.2,0,2
10/08/2019 3:00,25.3,15.4,0,30
10/09/2019 3:00,5.1,15.2,8.2,36
10/10/2019 3:00,11.7,0,0,0
10/11/2019 3:00,33.8,0,0,4.4
10/12/2019 3:00,0,2.7,0,10
10/13/2019 03:00:00,0,6.5,6.5,0
10/14/2019 03:00:00,0,0,0,0
10/15/2019 03:00:00,0,4.2,0,0
10/16/2019 03:00:00,0,0,8.2,0
10/17/2019 03:00:00,0,0,0,0
10/18/2019 03:00:00,0,0,0,0
10/19/2019 03:00:00,0,0,0,0
10/20/2019 03:00:00,0,0,0,0
10/21/2019 03:00:00,0,0,0,0
10/22/2019 03:00:00,0,0,0,0
10/23/2019 03:00:00,0,0,0,0
10/24/2019 03:00:00,0,0,0,0
10/25/2019 03:00:00,0,0,0,0
10/26/2019 03:00:00,0,0,0,0
10/27/2019 03:00:00,0,0,0,0
10/28/2019 03:00:00,0,1,0,0
10/29/2019 03:00:00,0,0,0,0
10/30/2019 03:00:00,0,0,0,0
10/31/2019 03:00:00,0,0,0,0
11/01/2019 3:00,0,0,0,0
11/02/2019 3:00,0,0,0,0
11/03/2019 3:00,0,0,0,0
11/04/2019 3:00,0,0,0,0
11/05/2019 3:00,9.2,10,0,0
11/06/2019 3:00,0,0,0,0
11/07/2019 3:00,0,0,0,0
11/08/2019 3:00,0,0,0,0
11/09/2019 3:00,0,0,0,0
11/10/2019 3:00,0,0,0,0
11/11/2019 3:00,0,0,0,0
11/12/2019 3:00,0,0,0,0
11/13/2019 03:00:00,0,0,0,0
11/14/2019 03:00:00,0,0,0,0
11/15/2019 03:00:00,0,0,0,0
11/16/2019 03:00:00,0,0,0,0
11/17/2019 03:00:00,0,0,0,0
11/18/2019 03:00:00,0,0,0,0
11/19/2019 03:00:00,0,0,0,0
11/20/2019 03:00:00,0,0,0,0
11/21/2019 03:00:00,0,0,0,0
11/22/2019 03:00:00,0,0,0,0
11/23/2019 03:00:00,0,0,0,0
11/24/2019 03:00:00,0,0,0,0
11/25/2019 03:00:00,0,0,0,0
11/26/2019 03:00:00,0,0,0,0
11/27/2019 03:00:00,0,0,0,0
11/28/2019 03:00:00,0,0,0,0
11/29/2019 03:00:00,0,0,0,0
11/30/2019 03:00:00,0,0,0,0
12/01/2019 3:00,0,0,0,0
12/02/2019 3:00,0,0,0,0
12/03/2019 3:00,0,0,0,0
12/04/2019 3:00,0,0,0,0
12/05/2019 3:00,0,0,0,0
12/06/2019 3:00,0,0,0,0
12/07/2019 3:00,0,0,0,0
12/08/2019 3:00,0,0,0,0
12/09/2019 3:00,0,0,0,0
12/10/2019 3:00,0,0,0,0
12/11/2019 3:00,0,0,0,0
12/12/2019 3:00,0,0,0,0
12/13/2019 03:00:00,0,4.7,33.4,2.6
12/14/2019 03:00:00,39.6,50.9,0,46.2
12/15/2019 03:00:00,0,0,0,0
12/16/2019 03:00:00,0,0,0,0
12/17/2019 03:00:00,0,0,0,0
12/18/2019 03:00:00,0,0,0,0
12/19/2019 03:00:00,0,0,0,0
12/20/2019 03:00:00,0,0,0,0
12/21/2019 03:00:00,0,0,0,0
12/22/2019 03:00:00,0,0,0,0
12/23/2019 03:00:00,0,0,0,0
12/24/2019 03:00:00,0,0,0,0
12/25/2019 03:00:00,0,0,0,0
12/26/2019 03:00:00,0,0,0,0
12/27/2019 03:00:00,0,0,0,0
12/28/2019 03:00:00,0,0,0,0
12/29/2019 03:00:00,0,0,0,0
12/30/2019 03:00:00,0,0,0,0
12/31/2019 03:00:00,0,0,0,0
01/01/2020 3:00,0,0,0,0
01/02/2020 3:00,0,0,0,0
01/03/2020 3:00,0.01,0,0,0
01/04/2020 3:00,30.9,25,0,36
01/05/2020 3:00,1.9,1,24.8,4
01/06/2020 3:00,0,0.9,0,0
01/07/2020 3:00,0,0,0,0
01/08/2020 3:00,0.01,0,0,0
01/09/2020 3:00,3.5,3.2,0,0
01/10/2020 3:00,0.7,0,4.8,0
01/11/2020 3:00,0,0,1.5,0
01/12/2020 3:00,0.3,0,0,0
01/13/2020 03:00:00,0,0,0,0
01/14/2020 03:00:00,0,0,0,0
01/15/2020 03:00:00,0,0,0,0
01/16/2020 03:00:00,0.7,6.2,0,0
01/17/2020 03:00:00,22.5,45.5,0,18
01/18/2020 03:00:00,10,10.5,23.4,8.4
