,Time,Pokhara Airport,Lumle,Begnas,Lamachour
897,2017-06-16 03:00:00,35.5,23.5,13.4,80.0
898,2017-06-17 03:00:00,0.0,17.0,0.0,0.0
899,2017-06-18 03:00:00,5.4,0.0,5.0,30.8
900,2017-06-19 03:00:00,20.7,34.2,0.0,16.6
901,2017-06-20 03:00:00,5.8,1.0,6.5,18.0
902,2017-06-21 03:00:00,39.4,33.5,34.6,12.0
903,2017-06-22 03:00:00,1.5,1.0,13.9,2.0
904,2017-06-23 03:00:00,22.9,63.0,0.0,16.4
905,2017-06-24 03:00:00,0.0,62.0,0.0,0.0
906,2017-06-25 03:00:00,0.0,15.0,52.6,0.0
907,2017-06-26 03:00:00,3.5,21.0,56.0,0.0
908,2017-06-27 03:00:00,86.9,156.6,34.2,156.0
909,2017-06-28 03:00:00,12.3,23.5,2.1,8.2
910,2017-06-29 03:00:00,67.3,95.2,43.2,16.0
911,2017-06-30 03:00:00,43.3,30.0,19.2,90.0
912,2017-07-01 03:00:00,170.5,40.2,63.4,130.0
913,2017-07-02 03:00:00,191.4,98.2,86.4,270.4
914,2017-07-03 03:00:00,4.3,105.5,7.2,70.8
915,2017-07-04 03:00:00,2.1,16.7,5.8,10.6
916,2017-07-05 03:00:00,37.1,44.5,46.3,42.0
917,2017-07-06 03:00:00,34.4,54.9,26.7,16.2
918,2017-07-07 03:00:00,3.0,1.8,5.4,26.4
919,2017-07-08 03:00:00,0.0,14.0,18.4,0.0
920,2017-07-09 03:00:00,145.5,308.3,54.3,100.6
921,2017-07-10 03:00:00,146.1,100.7,35.1,160.0
922,2017-07-11 03:00:00,15.6,22.5,24.5,16.8
923,2017-07-12 03:00:00,19.4,85.5,24.5,46.0
924,2017-07-13 03:00:00,0.1,0.0,0.0,0.0
925,2017-07-14 03:00:00,0.0,25.0,4.6,0.0
926,2017-07-15 03:00:00,10.1,132.2,25.6,12.8
927,2017-07-16 03:00:00,0.0,0.0,0.0,4.6
928,2017-07-17 03:00:00,51.1,12.0,48.3,20.4
929,2017-07-18 03:00:00,15.8,47.0,34.3,0.0
930,2017-07-19 03:00:00,0.0,4.5,0.0,0.0
931,2017-07-20 03:00:00,2.1,32.2,2.2,36.2
932,2017-07-21 03:00:00,0.5,106.0,0.0,6.0
933,2017-07-22 03:00:00,2.9,52.0,11.0,8.6
934,2017-07-23 03:00:00,2.3,15.5,10.4,12.8
935,2017-07-24 03:00:00,16.2,46.4,19.5,36.0
936,2017-07-25 03:00:00,17.1,16.5,14.0,50.2
937,2017-07-26 03:00:00,1.0,16.4,28.4,12.6
938,2017-07-27 03:00:00,22.0,32.2,43.0,10.8
939,2017-07-28 03:00:00,0.4,31.0,3.2,4.0
940,2017-07-29 03:00:00,8.3,92.0,40.0,2.0
941,2017-07-30 03:00:00,138.2,111.0,109.4,42.6
942,2017-07-31 03:00:00,13.5,38.0,8.2,10.0
943,2017-08-01 03:00:00,4.6,55.0,1.0,38.0
944,2017-08-02 03:00:00,83.5,64.5,31.0,62.4
945,2017-08-03 03:00:00,51.6,86.5,74.3,64.8
946,2017-08-04 03:00:00,2.6,15.2,0.0,16.0
947,2017-08-05 03:00:00,20.6,65.2,20.1,80.2
948,2017-08-06 03:00:00,15.7,1.2,0.0,10.0
949,2017-08-07 03:00:00,55.0,89.2,50.4,52.6
950,2017-08-08 03:00:00,1.7,28.0,0.0,10.8
951,2017-08-09 03:00:00,5.0,89.4,12.0,40.0
952,2017-08-10 03:00:00,26.1,37.0,19.0,54.4
953,2017-08-11 03:00:00,89.0,49.4,138.4,80.6
954,2017-08-12 03:00:00,3.0,11.7,8.4,36.8
955,2017-08-13 03:00:00,19.3,20.0,18.2,12.4
956,2017-08-14 03:00:00,9.0,8.5,0.0,20.0
957,2017-08-15 03:00:00,0.0,4.2,0.0,0.0
958,2017-08-16 03:00:00,14.5,43.0,28.5,36.8
959,2017-08-17 03:00:00,31.7,80.7,20.0,100.0
960,2017-08-18 03:00:00,0.7,1.0,0.0,2.0
961,2017-08-19 03:00:00,21.1,90.2,22.6,70.2
962,2017-08-20 03:00:00,0.6,2.2,47.3,2.0
963,2017-08-21 03:00:00,31.0,87.2,0.0,74.4
964,2017-08-22 03:00:00,9.5,3.2,37.0,28.8
965,2017-08-23 03:00:00,70.7,45.5,21.0,90.0
966,2017-08-24 03:00:00,0.2,4.2,0.0,4.2
967,2017-08-25 03:00:00,5.5,1.2,24.5,12.0
968,2017-08-26 03:00:00,1.8,4.6,0.0,0.0
969,2017-08-27 03:00:00,10.8,5.5,24.0,0.0
970,2017-08-28 03:00:00,21.7,47.4,23.8,70.6
971,2017-08-29 03:00:00,0.2,3.5,0.0,0.0
972,2017-08-30 03:00:00,8.3,5.2,11.2,76.4
973,2017-08-31 03:00:00,5.5,30.8,5.0,38.0
974,2017-09-01 03:00:00,85.7,66.5,24.8,180.0
975,2017-09-02 03:00:00,153.5,92.5,80.0,130.6
976,2017-09-03 03:00:00,78.0,19.8,56.2,40.2
977,2017-09-04 03:00:00,76.5,27.0,80.6,10.0
978,2017-09-05 03:00:00,0.0,0.0,0.0,2.2
979,2017-09-06 03:00:00,0.3,32.2,0.0,6.4
980,2017-09-07 03:00:00,0.0,0.0,0.0,2.0
981,2017-09-08 03:00:00,0.5,32.2,3.0,0.0
982,2017-09-09 03:00:00,42.2,1.0,40.0,36.8
983,2017-09-10 03:00:00,2.0,41.5,0.0,0.0
984,2017-09-11 03:00:00,47.5,5.5,24.0,76.2
985,2017-09-12 03:00:00,63.7,6.0,44.5,80.0
986,2017-09-13 03:00:00,48.6,35.6,10.0,72.0
987,2017-09-14 03:00:00,0.0,0.0,0.0,0.0
988,2017-09-15 03:00:00,0.0,0.0,0.0,0.0
989,2017-09-16 03:00:00,0.0,0.0,0.0,0.0
990,2017-09-17 03:00:00,0.0,0.0,0.0,0.0
991,2017-09-18 03:00:00,39.5,2.7,0.0,38.0
992,2017-09-19 03:00:00,7.2,1.2,18.4,0.0
993,2017-09-20 03:00:00,0.0,0.0,3.6,0.0
994,2017-09-21 03:00:00,4.0,47.5,4.3,18.8
995,2017-09-22 03:00:00,20.6,42.4,22.4,8.6
996,2017-09-23 03:00:00,2.6,4.0,0.0,6.0
997,2017-09-24 03:00:00,0.0,0.0,0.0,0.0
998,2017-09-25 03:00:00,0.0,28.5,0.0,0.0
999,2017-09-26 03:00:00,0.0,0.0,0.0,0.0
1000,2017-09-27 03:00:00,0.9,48.5,0.0,6.8
1001,2017-09-28 03:00:00,0.4,37.0,0.0,4.0
1002,2017-09-29 03:00:00,0.0,0.0,0.0,0.0
1003,2017-09-30 03:00:00,38.4,7.0,78.6,38.0
1004,2017-10-01 03:00:00,0.0,11.5,2.0,40.2
1005,2017-10-02 03:00:00,0.0,45.4,12.0,78.4
1006,2017-10-03 03:00:00,41.1,4.6,0.0,16.8
1007,2017-10-04 03:00:00,0.0,0.0,0.0,0.0
1008,2017-10-05 03:00:00,0.0,0.0,0.0,0.0
1009,2017-10-06 03:00:00,1.0,0.0,0.0,0.0
1010,2017-10-07 03:00:00,0.1,44.9,0.0,4.8
1011,2017-10-08 03:00:00,5.3,21.5,0.0,40.0
1012,2017-10-09 03:00:00,0.0,16.3,0.0,0.0
1013,2017-10-10 03:00:00,0.0,0.0,0.0,0.0
1014,2017-10-11 03:00:00,51.5,0.0,24.8,46.0
1015,2017-10-12 03:00:00,0.0,0.0,0.0,0.0
1016,2017-10-13 03:00:00,3.4,7.0,3.2,2.8
1017,2017-10-14 03:00:00,6.4,0.0,4.5,2.0
1018,2017-10-15 03:00:00,0.0,0.0,0.0,0.0
1019,2017-10-16 03:00:00,0.0,0.0,0.0,0.0
1020,2017-10-17 03:00:00,0.0,2.5,0.0,0.0
1021,2017-10-18 03:00:00,0.0,0.0,0.0,0.0
1022,2017-10-19 03:00:00,0.0,0.0,0.0,0.0
1023,2017-10-20 03:00:00,0.0,0.0,0.0,0.0
1024,2017-10-21 03:00:00,0.0,86.9,0.0,2.0
1025,2017-10-22 03:00:00,1.7,1.2,0.0,66.8
1026,2017-10-23 03:00:00,10.0,100.6,0.0,36.0
1027,2017-10-24 03:00:00,0.1,0.0,0.0,2.6
1028,2017-10-25 03:00:00,0.0,0.0,0.0,0.0
1029,2017-10-26 03:00:00,0.0,0.5,0.0,0.0
1030,2017-10-27 03:00:00,0.0,0.0,0.0,0.0
1031,2017-10-28 03:00:00,0.0,0.0,0.0,0.0
1032,2017-10-29 03:00:00,0.0,0.8,0.0,0.0
1033,2017-10-30 03:00:00,0.0,0.0,0.0,0.0
1034,2017-10-31 03:00:00,0.0,0.0,0.0,0.0
1035,2017-11-01 03:00:00,0.0,1.5,0.0,0.0
1036,2017-11-02 03:00:00,0.0,0.0,0.0,0.0
1037,2017-11-03 03:00:00,0.0,0.0,0.0,0.0
1038,2017-11-04 03:00:00,0.0,0.0,0.0,0.0
1039,2017-11-05 03:00:00,0.0,0.0,0.0,0.0
1040,2017-11-06 03:00:00,0.0,0.0,0.0,0.0
1041,2017-11-07 03:00:00,0.0,0.0,0.0,0.0
1042,2017-11-08 03:00:00,0.0,0.0,0.0,0.0
1043,2017-11-09 03:00:00,0.0,0.0,0.0,0.0
1044,2017-11-10 03:00:00,0.0,0.0,0.0,0.0
1045,2017-11-11 03:00:00,0.0,0.0,0.0,0.0
1046,2017-11-12 03:00:00,0.0,0.0,0.0,0.0
1047,2017-11-13 03:00:00,0.0,0.0,0.0,0.0
1048,2017-11-14 03:00:00,0.0,0.0,0.0,0.0
1049,2017-11-15 03:00:00,0.0,0.0,0.0,0.0
1050,2017-11-16 03:00:00,0.0,0.0,0.0,0.0
1051,2017-11-17 03:00:00,0.6,0.0,0.0,2.8
1052,2017-11-18 03:00:00,0.0,0.0,0.0,0.0
1053,2017-11-19 03:00:00,0.0,0.0,0.0,0.0
1054,2017-11-20 03:00:00,0.0,0.0,0.0,0.0
1055,2017-11-21 03:00:00,0.0,0.0,0.0,0.0
1056,2017-11-22 03:00:00,0.0,0.0,0.0,0.0
1057,2017-11-23 03:00:00,0.0,0.0,0.0,0.0
1058,2017-11-24 03:00:00,0.0,0.0,0.0,0.0
1059,2017-11-25 03:00:00,0.0,0.0,0.0,0.0
1060,2017-11-26 03:00:00,0.0,0.0,0.0,0.0
1061,2017-11-27 03:00:00,0.0,0.0,0.0,0.0
1062,2017-11-28 03:00:00,0.0,0.0,0.0,0.0
1063,2017-11-29 03:00:00,0.0,0.0,0.0,0.0
1064,2017-11-30 03:00:00,0.0,0.0,0.0,0.0
1065,2017-12-01 03:00:00,0.0,0.0,0.0,0.0
1066,2017-12-02 03:00:00,0.0,0.0,0.0,0.0
1067,2017-12-03 03:00:00,0.0,0.0,0.0,0.0
1068,2017-12-04 03:00:00,0.0,0.0,0.0,0.0
1069,2017-12-05 03:00:00,0.0,0.0,0.0,0.0
1070,2017-12-06 03:00:00,0.0,0.0,0.0,0.0
1071,2017-12-07 03:00:00,0.0,0.0,0.0,0.0
1072,2017-12-08 03:00:00,0.0,0.0,0.0,0.0
1073,2017-12-09 03:00:00,0.0,0.0,0.0,0.0
1074,2017-12-10 03:00:00,0.0,0.0,0.0,0.0
1075,2017-12-11 03:00:00,0.0,0.0,0.0,0.0
1076,2017-12-12 03:00:00,0.0,0.0,0.0,0.0
1077,2017-12-13 03:00:00,0.0,0.0,0.0,0.0
1078,2017-12-14 03:00:00,0.0,0.0,0.0,0.0
1079,2017-12-15 03:00:00,0.0,0.0,0.0,0.0
1080,2017-12-16 03:00:00,0.0,0.0,0.0,0.0
1081,2017-12-17 03:00:00,0.0,0.0,0.0,0.0
1082,2017-12-18 03:00:00,0.0,0.0,0.0,0.0
1083,2017-12-19 03:00:00,0.0,0.0,0.0,0.0
1084,2017-12-20 03:00:00,0.0,0.0,0.0,0.0
1085,2017-12-21 03:00:00,0.0,0.0,0.0,0.0
1086,2017-12-22 03:00:00,0.0,0.0,0.0,0.0
1087,2017-12-23 03:00:00,0.0,0.0,0.0,0.0
1088,2017-12-24 03:00:00,0.0,0.0,0.0,0.0
1089,2017-12-25 03:00:00,0.0,0.0,0.0,0.0
1090,2017-12-26 03:00:00,0.0,0.0,0.0,0.0
1091,2017-12-27 03:00:00,0.0,0.0,0.0,0.0
1092,2017-12-28 03:00:00,0.0,0.0,0.0,0.0
1093,2017-12-29 03:00:00,0.0,0.0,0.0,0.0
1094,2017-12-30 03:00:00,0.0,0.0,0.0,0.0
1095,2017-12-31 03:00:00,0.0,0.0,0.0,0.0
1096,2018-01-01 03:00:00,0.0,0.0,0.0,0.0
1097,2018-01-02 03:00:00,0.0,0.0,0.0,0.0
1098,2018-01-03 03:00:00,0.0,0.0,0.0,0.0
1099,2018-01-04 03:00:00,0.0,0.0,0.0,0.0
1100,2018-01-05 03:00:00,0.0,0.0,0.0,0.0
1101,2018-01-06 03:00:00,0.0,0.0,0.0,0.0
1102,2018-01-07 03:00:00,0.0,0.0,0.0,0.0
1103,2018-01-08 03:00:00,0.0,0.0,0.0,0.0
1104,2018-01-09 03:00:00,0.0,0.0,0.0,0.0
1105,2018-01-10 03:00:00,0.0,0.0,0.0,0.0
1106,2018-01-11 03:00:00,0.0,0.0,0.0,0.0
1107,2018-01-12 03:00:00,0.0,0.0,0.0,0.0
1108,2018-01-13 03:00:00,0.0,0.0,0.0,0.0
1109,2018-01-14 03:00:00,0.0,0.0,0.0,0.0
1110,2018-01-15 03:00:00,0.0,0.0,0.0,0.0
1111,2018-01-16 03:00:00,0.0,0.0,0.0,0.0
1112,2018-01-17 03:00:00,0.0,0.0,0.0,0.0
1113,2018-01-18 03:00:00,0.0,0.0,0.0,0.0
1114,2018-01-19 03:00:00,0.0,0.0,0.0,0.0
1115,2018-01-20 03:00:00,0.0,0.0,0.0,0.0
1116,2018-01-21 03:00:00,0.0,0.0,0.0,0.0
1117,2018-01-22 03:00:00,0.0,0.0,0.0,0.0
1118,2018-01-23 03:00:00,0.0,0.0,0.0,0.0
1119,2018-01-24 03:00:00,0.6,3.5,0.0,0.0
1120,2018-01-25 03:00:00,0.8,0.0,0.0,0.0
1121,2018-01-26 03:00:00,0.0,0.0,1.2,0.0
1122,2018-01-27 03:00:00,0.0,1.0,1.8,0.0
1123,2018-01-28 03:00:00,0.0,0.0,0.0,0.0
1124,2018-01-29 03:00:00,0.0,0.0,0.0,0.0
1125,2018-01-30 03:00:00,0.0,0.0,0.0,0.0
1126,2018-01-31 03:00:00,0.0,0.0,0.0,0.0
1127,2018-02-01 03:00:00,0.0,0.0,0.0,0.0
1128,2018-02-02 03:00:00,0.0,0.0,0.0,0.0
1129,2018-02-03 03:00:00,0.0,0.0,0.0,0.0
1130,2018-02-04 03:00:00,0.0,0.0,0.0,0.0
1131,2018-02-05 03:00:00,0.0,0.0,0.0,0.0
1132,2018-02-06 03:00:00,0.0,0.0,0.0,0.0
1133,2018-02-07 03:00:00,0.0,0.0,0.0,0.0
1134,2018-02-08 03:00:00,0.0,0.0,0.0,0.0
1135,2018-02-09 03:00:00,0.0,0.0,0.0,0.0
1136,2018-02-10 03:00:00,0.0,0.0,0.0,0.0
1137,2018-02-11 03:00:00,0.0,0.0,0.0,0.0
1138,2018-02-12 03:00:00,0.0,0.0,0.0,0.0
1139,2018-02-13 03:00:00,0.0,6.5,0.0,2.0
1140,2018-02-14 03:00:00,0.0,0.0,0.0,2.0
1141,2018-02-15 03:00:00,0.0,0.0,0.0,0.0
1142,2018-02-16 03:00:00,0.0,0.0,0.0,0.0
1143,2018-02-17 03:00:00,0.0,0.0,0.0,0.0
1144,2018-02-18 03:00:00,0.0,0.0,0.0,0.0
1145,2018-02-19 03:00:00,0.0,0.0,0.0,0.0
1146,2018-02-20 03:00:00,0.0,0.0,0.0,0.0
1147,2018-02-21 03:00:00,0.0,0.0,0.0,0.0
1148,2018-02-22 03:00:00,0.0,0.0,0.0,0.0
1149,2018-02-23 03:00:00,0.0,20.0,7.0,8.2
1150,2018-02-24 03:00:00,0.0,0.0,0.0,0.0
1151,2018-02-25 03:00:00,0.0,0.0,0.0,0.0
1152,2018-02-26 03:00:00,0.0,1.0,6.2,2.8
1153,2018-02-27 03:00:00,0.0,0.0,0.0,0.0
1154,2018-02-28 03:00:00,0.0,2.5,0.0,0.0
1155,2018-03-01 03:00:00,0.0,3.8,3.4,2.0
1156,2018-03-02 03:00:00,6.1,1.0,0.0,2.2
1157,2018-03-03 03:00:00,0.1,11.5,0.0,20.0
1158,2018-03-04 03:00:00,0.0,0.0,0.0,0.0
1159,2018-03-05 03:00:00,0.0,0.0,0.0,0.0
1160,2018-03-06 03:00:00,0.0,0.0,0.0,0.0
1161,2018-03-07 03:00:00,0.0,0.0,0.0,0.0
1162,2018-03-08 03:00:00,0.0,0.0,0.0,0.0
1163,2018-03-09 03:00:00,7.4,6.5,6.0,6.0
1164,2018-03-10 03:00:00,20.2,3.0,0.0,0.0
1165,2018-03-11 03:00:00,0.0,0.5,0.0,0.0
1166,2018-03-12 03:00:00,4.6,4.2,0.0,4.0
1167,2018-03-13 03:00:00,0.9,0.0,0.0,2.2
1168,2018-03-14 03:00:00,0.0,0.0,0.0,0.0
1169,2018-03-15 03:00:00,0.0,0.0,2.0,0.0
1170,2018-03-16 03:00:00,6.5,26.5,6.2,6.4
1171,2018-03-17 03:00:00,0.0,0.0,4.3,0.0
1172,2018-03-18 03:00:00,0.8,0.5,0.0,0.0
1173,2018-03-19 03:00:00,0.0,0.0,0.0,0.0
1174,2018-03-20 03:00:00,0.0,0.0,0.0,0.0
1175,2018-03-21 03:00:00,0.0,0.0,0.0,0.0
1176,2018-03-22 03:00:00,0.0,0.0,0.0,0.0
1177,2018-03-23 03:00:00,0.0,0.0,0.0,0.0
1178,2018-03-24 03:00:00,0.0,0.0,0.0,0.0
1179,2018-03-25 03:00:00,0.0,0.0,0.0,0.0
1180,2018-03-26 03:00:00,0.0,1.2,0.0,2.0
1181,2018-03-27 03:00:00,0.0,0.0,0.0,0.0
1182,2018-03-28 03:00:00,0.0,0.0,1.2,0.0
1183,2018-03-29 03:00:00,5.8,17.2,2.0,6.0
1184,2018-03-30 03:00:00,0.7,2.4,0.0,2.0
1185,2018-03-31 03:00:00,2.5,4.0,0.0,2.2
1186,2018-04-01 03:00:00,0.0,0.0,0.0,0.0
1187,2018-04-02 03:00:00,0.0,0.0,0.0,0.0
1188,2018-04-03 03:00:00,0.0,0.0,0.0,0.0
1189,2018-04-04 03:00:00,5.2,9.5,24.0,0.0
1190,2018-04-05 03:00:00,31.6,33.0,0.0,20.0
1191,2018-04-06 03:00:00,0.0,0.0,0.0,0.0
1192,2018-04-07 03:00:00,3.8,0.0,0.0,10.2
1193,2018-04-08 03:00:00,25.9,16.0,0.0,6.0
1194,2018-04-09 03:00:00,0.0,0.0,0.0,0.0
1195,2018-04-10 03:00:00,0.7,9.2,9.7,4.0
1196,2018-04-11 03:00:00,12.9,2.2,7.5,2.0
1197,2018-04-12 03:00:00,20.4,5.4,16.8,4.0
1198,2018-04-13 03:00:00,8.4,20.0,23.0,10.0
1199,2018-04-14 03:00:00,2.2,1.5,23.0,0.0
1200,2018-04-15 03:00:00,0.0,0.0,0.0,0.0
1201,2018-04-16 03:00:00,0.0,0.5,20.0,0.0
1202,2018-04-17 03:00:00,25.3,5.5,18.0,10.2
1203,2018-04-18 03:00:00,28.5,0.0,6.2,20.4
1204,2018-04-19 03:00:00,4.7,9.2,37.5,2.0
1205,2018-04-20 03:00:00,19.8,11.0,18.0,16.0
1206,2018-04-21 03:00:00,0.0,0.0,16.0,0.0
1207,2018-04-22 03:00:00,5.5,0.0,0.0,4.4
1208,2018-04-23 03:00:00,0.0,0.0,0.0,0.0
1209,2018-04-24 03:00:00,0.0,0.0,0.0,0.0
1210,2018-04-25 03:00:00,0.0,0.0,0.0,0.0
1211,2018-04-26 03:00:00,0.0,0.0,0.0,0.0
1212,2018-04-27 03:00:00,1.8,1.4,0.0,0.0
1213,2018-04-28 03:00:00,0.0,5.2,31.4,0.0
1214,2018-04-29 03:00:00,21.6,21.5,16.3,38.0
1215,2018-04-30 03:00:00,2.6,4.5,4.7,10.2
1216,2018-05-01 03:00:00,1.2,2.5,3.5,4.8
1217,2018-05-02 03:00:00,23.7,0.0,3.2,0.0
1218,2018-05-03 03:00:00,11.3,108.0,5.2,40.0
1219,2018-05-04 03:00:00,0.1,1.5,0.0,0.0
1220,2018-05-05 03:00:00,13.6,37.4,33.0,40.0
1221,2018-05-06 03:00:00,9.4,0.0,3.7,4.2
1222,2018-05-07 03:00:00,0.5,0.0,8.4,6.4
1223,2018-05-08 03:00:00,0.0,0.0,0.0,0.0
1224,2018-05-09 03:00:00,11.4,0.0,1.7,4.4
1225,2018-05-10 03:00:00,4.9,2.5,8.2,10.0
1226,2018-05-11 03:00:00,0.0,0.0,10.0,0.0
1227,2018-05-12 03:00:00,2.7,0.0,6.2,0.0
1228,2018-05-13 03:00:00,32.7,0.0,8.6,12.8
1229,2018-05-14 03:00:00,30.4,18.0,124.2,14.6
1230,2018-05-15 03:00:00,0.0,1.5,1.5,0.0
1231,2018-05-16 03:00:00,40.5,0.0,4.0,0.0
1232,2018-05-17 03:00:00,20.7,12.0,5.0,14.0
1233,2018-05-18 03:00:00,36.3,3.2,22.9,20.6
1234,2018-05-19 03:00:00,0.0,0.0,6.3,0.0
1235,2018-05-20 03:00:00,4.1,9.0,0.0,10.0
1236,2018-05-21 03:00:00,0.0,0.0,0.0,0.0
1237,2018-05-22 03:00:00,13.0,0.0,0.0,0.0
1238,2018-05-23 03:00:00,1.0,10.0,0.0,4.0
1239,2018-05-24 03:00:00,1.7,7.5,0.0,10.6
1240,2018-05-25 03:00:00,6.4,0.0,0.0,8.8
1241,2018-05-26 03:00:00,13.8,8.5,10.0,4.6
1242,2018-05-27 03:00:00,49.4,15.0,23.2,10.4
1243,2018-05-28 03:00:00,33.7,1.0,16.0,10.8
1244,2018-05-29 03:00:00,0.7,1.0,2.5,0.0
1245,2018-05-30 03:00:00,0.3,1.4,7.8,0.0
1246,2018-05-31 03:00:00,73.7,3.5,0.0,20.2
1247,2018-06-01 03:00:00,41.3,27.0,7.0,6.4
1248,2018-06-02 03:00:00,1.7,0.0,112.0,4.2
1249,2018-06-03 03:00:00,2.9,0.0,11.0,0.0
1250,2018-06-04 03:00:00,0.0,0.0,0.0,0.0
1251,2018-06-05 03:00:00,1.0,27.0,11.2,0.0
1252,2018-06-06 03:00:00,0.0,0.0,0.0,0.0
1253,2018-06-07 03:00:00,0.0,9.0,11.2,0.0
1254,2018-06-08 03:00:00,26.3,43.0,0.0,94.0
1255,2018-06-09 03:00:00,0.0,0.0,8.5,0.0
1256,2018-06-10 03:00:00,0.0,7.2,0.0,0.0
1257,2018-06-11 03:00:00,0.3,3.0,0.0,0.0
1258,2018-06-12 03:00:00,5.7,82.9,37.0,20.0
1259,2018-06-13 03:00:00,0.4,1.5,20.1,2.8
1260,2018-06-14 03:00:00,3.1,6.5,0.0,0.0
1261,2018-06-15 03:00:00,12.9,11.2,0.0,52.0
1262,2018-06-16 03:00:00,29.5,26.5,10.0,84.2
1263,2018-06-17 03:00:00,8.0,2.8,35.7,10.0
1264,2018-06-18 03:00:00,1.2,31.5,13.0,12.6
1265,2018-06-19 03:00:00,13.4,1.5,7.0,14.8
1266,2018-06-20 03:00:00,12.8,1.5,0.0,84.0
1267,2018-06-21 03:00:00,49.0,32.2,26.4,30.0
1268,2018-06-22 03:00:00,14.0,26.2,30.0,42.0
1269,2018-06-23 03:00:00,2.8,14.0,4.0,6.4
1270,2018-06-24 03:00:00,33.2,17.2,14.0,36.0
1271,2018-06-25 03:00:00,67.5,45.4,24.0,94.0
1272,2018-06-26 03:00:00,29.2,89.5,75.2,114.0
1273,2018-06-27 03:00:00,8.2,22.2,6.0,10.0
1274,2018-06-28 03:00:00,1.2,21.0,45.0,8.0
1275,2018-06-29 03:00:00,0.0,24.4,0.0,2.4
1276,2018-06-30 03:00:00,0.2,42.5,70.2,4.6
1277,2018-07-01 03:00:00,62.0,55.5,48.5,40.0
1278,2018-07-02 03:00:00,9.6,11.0,17.8,4.0
1279,2018-07-03 03:00:00,75.7,56.5,131.2,42.2
1280,2018-07-04 03:00:00,63.5,5.7,66.2,52.4
1281,2018-07-05 03:00:00,58.7,46.2,50.0,50.2
1282,2018-07-06 03:00:00,3.2,8.2,0.0,8.0
1283,2018-07-07 03:00:00,3.6,70.5,0.0,48.8
1284,2018-07-08 03:00:00,23.6,13.7,4.5,16.0
1285,2018-07-09 03:00:00,70.0,109.8,105.0,96.0
1286,2018-07-10 03:00:00,32.0,12.8,25.2,54.2
1287,2018-07-11 03:00:00,19.7,12.2,15.2,16.0
1288,2018-07-12 03:00:00,11.5,94.7,29.9,20.0
1289,2018-07-13 03:00:00,22.6,48.5,27.5,84.0
1290,2018-07-14 03:00:00,12.7,231.2,6.0,38.0
1291,2018-07-15 03:00:00,0.0,80.9,0.0,126.0
1292,2018-07-16 03:00:00,26.0,138.2,10.0,16.0
1293,2018-07-17 03:00:00,0.0,68.0,0.0,6.2
1294,2018-07-18 03:00:00,12.5,103.2,11.5,0.0
1295,2018-07-19 03:00:00,0.0,51.9,0.0,0.0
1296,2018-07-20 03:00:00,0.0,0.0,0.0,0.0
1297,2018-07-21 03:00:00,43.5,21.5,47.4,20.0
1298,2018-07-22 03:00:00,1.8,25.5,9.2,38.4
1299,2018-07-23 03:00:00,29.2,63.2,28.5,44.0
1300,2018-07-24 03:00:00,0.0,1.5,0.0,0.0
1301,2018-07-25 03:00:00,10.5,74.2,109.0,166.2
1302,2018-07-26 03:00:00,36.5,69.9,48.5,42.4
1303,2018-07-27 03:00:00,7.0,1.5,21.4,2.0
1304,2018-07-28 03:00:00,25.0,14.2,2.2,4.4
1305,2018-07-29 03:00:00,0.0,12.0,1.2,16.0
1306,2018-07-30 03:00:00,36.2,38.0,6.7,36.0
1307,2018-07-31 03:00:00,6.2,34.5,8.4,4.0
1308,2018-08-01 03:00:00,3.9,39.0,21.0,10.0
1309,2018-08-02 03:00:00,23.2,93.5,1.2,46.2
1310,2018-08-03 03:00:00,13.0,96.6,10.0,10.0
1311,2018-08-04 03:00:00,2.5,61.4,2.1,30.4
1312,2018-08-05 03:00:00,60.2,43.7,57.6,38.6
1313,2018-08-06 03:00:00,26.0,45.5,0.0,2.0
1314,2018-08-07 03:00:00,2.7,4.7,3.8,0.0
1315,2018-08-08 03:00:00,24.3,34.0,7.2,34.8
1316,2018-08-09 03:00:00,0.3,63.0,30.0,2.2
1317,2018-08-10 03:00:00,13.1,20.9,1.2,36.8
1318,2018-08-11 03:00:00,43.0,70.4,1.8,40.0
1319,2018-08-12 03:00:00,1.1,7.4,58.4,2.0
1320,2018-08-13 03:00:00,5.0,31.0,7.0,36.8
1321,2018-08-14 03:00:00,40.5,177.0,94.6,56.6
1322,2018-08-15 03:00:00,41.0,147.0,0.0,38.4
1323,2018-08-16 03:00:00,11.5,32.0,9.2,10.0
1324,2018-08-17 03:00:00,17.7,24.5,8.2,52.0
1325,2018-08-18 03:00:00,3.0,32.0,3.6,2.2
1326,2018-08-19 03:00:00,29.8,3.5,36.2,4.6
1327,2018-08-20 03:00:00,0.0,0.0,0.0,0.0
1328,2018-08-21 03:00:00,23.0,70.2,3.8,10.8
1329,2018-08-22 03:00:00,15.7,45.8,12.8,56.0
1330,2018-08-23 03:00:00,9.5,27.0,18.0,46.0
1331,2018-08-24 03:00:00,43.5,9.2,10.6,54.8
1332,2018-08-25 03:00:00,21.0,83.4,40.1,50.0
1333,2018-08-26 03:00:00,5.8,5.5,18.6,4.0
1334,2018-08-27 03:00:00,1.1,36.0,10.4,0.0
1335,2018-08-28 03:00:00,7.6,88.5,13.8,98.4
