Time,Pokhara Airport,Lumle,Begnas,Lamachour,Date
06/20/2019 03:00:00,0.6,4.5,0,0,2019
06/21/2019 03:00:00,0,0,0,0,2019
06/22/2019 03:00:00,15,4.4,19,90.2,2019
06/23/2019 03:00:00,48.5,87.2,46.5,50.8,2019
06/24/2019 03:00:00,10,11.5,9.3,0,2019
06/25/2019 03:00:00,0,24.5,0,10,2019
06/26/2019 03:00:00,32.8,25.7,21.8,36,2019
06/27/2019 03:00:00,15,3.4,5.2,14.2,2019
06/28/2019 03:00:00,64.8,13,43.2,12.2,2019
06/29/2019 03:00:00,19.8,14.2,23.4,50.8,2019
06/30/2019 03:00:00,16.9,37.2,21.4,18,2019
07/01/2019 3:00,0.5,4.2,8.4,0,2019
07/02/2019 3:00,18,1.5,68.3,0,2019
07/03/2019 3:00,40.5,84.2,0,78,2019
07/04/2019 3:00,0,53.5,4,0,2019
07/05/2019 3:00,34.2,117.9,3.2,90.2,2019
07/06/2019 3:00,70.1,109.8,20.8,86,2019
07/07/2019 3:00,0,35.5,0,2,2019
07/08/2019 3:00,9.2,59.5,5.8,120,2019
07/09/2019 3:00,4.8,87.7,5,18.4,2019
07/10/2019 3:00,13.1,16.5,16.2,16,2019
07/11/2019 3:00,2.4,29.4,5.8,36.2,2019
07/12/2019 3:00,0.5,23.5,2,10,2019
07/13/2019 03:00:00,5.1,26,5,12.8,2019
07/14/2019 03:00:00,36.6,34.6,27,10.4,2019
07/15/2019 03:00:00,25.8,23,23.8,76,2019
07/16/2019 03:00:00,87.5,15.4,58.2,38,2019
07/17/2019 03:00:00,0,0,21,0,2019
07/18/2019 03:00:00,28.3,1.4,5.6,2,2019
07/19/2019 03:00:00,60,12.5,1.2,4.2,2019
07/20/2019 03:00:00,5.3,28.5,0,2.4,2019
07/21/2019 03:00:00,12.8,47.9,44.2,10,2019
07/22/2019 03:00:00,2,5.2,3.4,12.2,2019
07/23/2019 03:00:00,17.9,42.5,3.4,40.4,2019
07/24/2019 03:00:00,17.1,35.5,7.8,38,2019
07/25/2019 03:00:00,3.4,9.5,2,2.8,2019
07/26/2019 03:00:00,20.5,50.5,2,60,2019
07/27/2019 03:00:00,18.6,38.2,12.2,50.2,2019
07/28/2019 03:00:00,0,70.4,6,0,2019
07/29/2019 03:00:00,0,31.4,0,2,2019
07/30/2019 03:00:00,1.8,21.7,0,0,2019
07/31/2019 03:00:00,9,11.2,0,10,2019
08/01/2019 3:00,12.3,170.1,0,10.4,2019
08/02/2019 3:00,0.3,60.2,52,0,2019
08/03/2019 3:00,3.4,86.9,0,6.8,2019
08/04/2019 3:00,2.5,43.7,8.4,30.2,2019
08/05/2019 3:00,53.8,74,0,84,2019
08/06/2019 3:00,4.6,12.7,21.1,42.6,2019
08/07/2019 3:00,0,5.5,2,10,2019
08/08/2019 3:00,2.6,19.5,1.8,2,2019
08/09/2019 3:00,14.6,62.2,0,36,2019
08/10/2019 3:00,0,0,19.6,0,2019
08/11/2019 3:00,35,86.7,30.2,46.4,2019
08/12/2019 3:00,0,1,0,0,2019
08/13/2019 03:00:00,5.5,19,2,2,2019
08/14/2019 03:00:00,0.1,8.5,0,0,2019
08/15/2019 03:00:00,13.6,46.2,6,2,2019
08/16/2019 03:00:00,6.8,12.7,14.6,4,2019
08/17/2019 03:00:00,0,180.9,0,6,2019
08/18/2019 03:00:00,0,30.5,0,0,2019
08/19/2019 03:00:00,6.9,96.7,0,4,2019
08/20/2019 03:00:00,6.2,59.5,27.2,10.2,2019
08/21/2019 03:00:00,3.4,43.5,0,9.8,2019
08/22/2019 03:00:00,34.6,85,0,36,2019
08/23/2019 03:00:00,0,2.7,0,0,2019
08/24/2019 03:00:00,53.9,72.5,53,46.6,2019
08/25/2019 03:00:00,13.4,33.5,14,22.8,2019
08/26/2019 03:00:00,0.1,0,0,0,2019
08/27/2019 03:00:00,1.8,12,3.8,4,2019
08/28/2019 03:00:00,0,0,0,0,2019
08/29/2019 03:00:00,42.5,58.5,10,44,2019
08/30/2019 03:00:00,0,0.5,0,0,2019
08/31/2019 03:00:00,0,56.9,0,0,2019
09/01/2019 3:00,25.6,37.5,26,86.8,2019
09/02/2019 3:00,2.9,1.5,2.4,0,2019
09/03/2019 3:00,29.4,1.4,0,4.4,2019
09/04/2019 3:00,107.5,64,50.3,44,2019
09/05/2019 3:00,1,38.5,46.3,0,2019
09/06/2019 3:00,3.7,45.5,4.6,2,2019
09/07/2019 3:00,66.5,49.5,71.8,44,2019
09/08/2019 3:00,0,0,0,4.2,2019
09/09/2019 3:00,0,42.5,0,6.8,2019
09/10/2019 3:00,5,78.2,9.8,10,2019
09/11/2019 3:00,58.7,88.5,24.3,6,2019
09/12/2019 3:00,8.1,116.3,3.8,90,2019
09/13/2019 03:00:00,5.8,63.9,11,10.2,2019
09/14/2019 03:00:00,6.8,17.5,3.2,12,2019
09/15/2019 03:00:00,1.4,12.5,2,30,2019
09/16/2019 03:00:00,71,24,66.8,94.4,2019
09/17/2019 03:00:00,76,208,49.5,90.6,2019
09/18/2019 03:00:00,3.7,4,5.2,4,2019
09/19/2019 03:00:00,23.5,26.2,25.5,10.8,2019
09/20/2019 03:00:00,0.2,0,2.3,0,2019
09/21/2019 03:00:00,0,22.7,0,0,2019
09/22/2019 03:00:00,45.1,14.5,58.6,12,2019
09/23/2019 03:00:00,0.3,0,2,0,2019
09/24/2019 03:00:00,7.8,20.7,58.5,36,2019
09/25/2019 03:00:00,35.1,83.2,9.4,38.8,2019
09/26/2019 03:00:00,18.1,50,0,26,2019
09/27/2019 03:00:00,1.3,12.5,2.2,10,2019
09/28/2019 03:00:00,2.9,5.2,2,2.2,2019
09/29/2019 03:00:00,4.7,21.2,0,6,2019
09/30/2019 03:00:00,0,0,0,0,2019
10/01/2019 3:00,1.4,58.9,0,48,2019
10/02/2019 3:00,37.7,12.5,12,36,2019
10/03/2019 3:00,0,0,0,0,2019
10/04/2019 3:00,0.1,3.5,0,80,2019
10/05/2019 3:00,67,4.5,0,25.5,2019
10/06/2019 3:00,18,0,5.6,0,2019
10/07/2019 3:00,0,121.2,0,2,2019
10/08/2019 3:00,25.3,15.4,0,30,2019
10/09/2019 3:00,5.1,15.2,8.2,36,2019
10/10/2019 3:00,11.7,0,0,0,2019
10/11/2019 3:00,33.8,0,0,4.4,2019
10/12/2019 3:00,0,2.7,0,10,2019
10/13/2019 03:00:00,0,6.5,6.5,0,2019
10/14/2019 03:00:00,0,0,0,0,2019
10/15/2019 03:00:00,0,4.2,0,0,2019
10/16/2019 03:00:00,0,0,8.2,0,2019
10/17/2019 03:00:00,0,0,0,0,2019
10/18/2019 03:00:00,0,0,0,0,2019
10/19/2019 03:00:00,0,0,0,0,2019
10/20/2019 03:00:00,0,0,0,0,2019
10/21/2019 03:00:00,0,0,0,0,2019
10/22/2019 03:00:00,0,0,0,0,2019
10/23/2019 03:00:00,0,0,0,0,2019
10/24/2019 03:00:00,0,0,0,0,2019
10/25/2019 03:00:00,0,0,0,0,2019
10/26/2019 03:00:00,0,0,0,0,2019
10/27/2019 03:00:00,0,0,0,0,2019
10/28/2019 03:00:00,0,1,0,0,2019
10/29/2019 03:00:00,0,0,0,0,2019
10/30/2019 03:00:00,0,0,0,0,2019
10/31/2019 03:00:00,0,0,0,0,2019
11/01/2019 3:00,0,0,0,0,2019
11/02/2019 3:00,0,0,0,0,2019
11/03/2019 3:00,0,0,0,0,2019
11/04/2019 3:00,0,0,0,0,2019
11/05/2019 3:00,9.2,10,0,0,2019
11/06/2019 3:00,0,0,0,0,2019
11/07/2019 3:00,0,0,0,0,2019
11/08/2019 3:00,0,0,0,0,2019
11/09/2019 3:00,0,0,0,0,2019
11/10/2019 3:00,0,0,0,0,2019
11/11/2019 3:00,0,0,0,0,2019
11/12/2019 3:00,0,0,0,0,2019
11/13/2019 03:00:00,0,0,0,0,2019
11/14/2019 03:00:00,0,0,0,0,2019
11/15/2019 03:00:00,0,0,0,0,2019
11/16/2019 03:00:00,0,0,0,0,2019
11/17/2019 03:00:00,0,0,0,0,2019
11/18/2019 03:00:00,0,0,0,0,2019
11/19/2019 03:00:00,0,0,0,0,2019
11/20/2019 03:00:00,0,0,0,0,2019
11/21/2019 03:00:00,0,0,0,0,2019
11/22/2019 03:00:00,0,0,0,0,2019
11/23/2019 03:00:00,0,0,0,0,2019
11/24/2019 03:00:00,0,0,0,0,2019
11/25/2019 03:00:00,0,0,0,0,2019
11/26/2019 03:00:00,0,0,0,0,2019
11/27/2019 03:00:00,0,0,0,0,2019
11/28/2019 03:00:00,0,0,0,0,2019
11/29/2019 03:00:00,0,0,0,0,2019
11/30/2019 03:00:00,0,0,0,0,2019
12/01/2019 3:00,0,0,0,0,2019
12/02/2019 3:00,0,0,0,0,2019
12/03/2019 3:00,0,0,0,0,2019
12/04/2019 3:00,0,0,0,0,2019
12/05/2019 3:00,0,0,0,0,2019
12/06/2019 3:00,0,0,0,0,2019
12/07/2019 3:00,0,0,0,0,2019
12/08/2019 3:00,0,0,0,0,2019
12/09/2019 3:00,0,0,0,0,2019
12/10/2019 3:00,0,0,0,0,2019
12/11/2019 3:00,0,0,0,0,2019
12/12/2019 3:00,0,0,0,0,2019
12/13/2019 03:00:00,0,4.7,33.4,2.6,2019
12/14/2019 03:00:00,39.6,50.9,0,46.2,2019
12/15/2019 03:00:00,0,0,0,0,2019
12/16/2019 03:00:00,0,0,0,0,2019
12/17/2019 03:00:00,0,0,0,0,2019
12/18/2019 03:00:00,0,0,0,0,2019
12/19/2019 03:00:00,0,0,0,0,2019
12/20/2019 03:00:00,0,0,0,0,2019
12/21/2019 03:00:00,0,0,0,0,2019
12/22/2019 03:00:00,0,0,0,0,2019
12/23/2019 03:00:00,0,0,0,0,2019
12/24/2019 03:00:00,0,0,0,0,2019
12/25/2019 03:00:00,0,0,0,0,2019
12/26/2019 03:00:00,0,0,0,0,2019
12/27/2019 03:00:00,0,0,0,0,2019
12/28/2019 03:00:00,0,0,0,0,2019
12/29/2019 03:00:00,0,0,0,0,2019
12/30/2019 03:00:00,0,0,0,0,2019
12/31/2019 03:00:00,0,0,0,0,2019
01/01/2020 3:00,0,0,0,0,2020
01/02/2020 3:00,0,0,0,0,2020
01/03/2020 3:00,0.01,0,0,0,2020
01/04/2020 3:00,30.9,25,0,36,2020
01/05/2020 3:00,1.9,1,24.8,4,2020
01/06/2020 3:00,0,0.9,0,0,2020
01/07/2020 3:00,0,0,0,0,2020
01/08/2020 3:00,0.01,0,0,0,2020
01/09/2020 3:00,3.5,3.2,0,0,2020
01/10/2020 3:00,0.7,0,4.8,0,2020
01/11/2020 3:00,0,0,1.5,0,2020
01/12/2020 3:00,0.3,0,0,0,2020
01/13/2020 03:00:00,0,0,0,0,2020
01/14/2020 03:00:00,0,0,0,0,2020
01/15/2020 03:00:00,0,0,0,0,2020
01/16/2020 03:00:00,0.7,6.2,0,0,2020
01/17/2020 03:00:00,22.5,45.5,0,18,2020
01/18/2020 03:00:00,10,10.5,23.4,8.4,2020
01/19/2020 03:00:00,0.01,0,9.2,0,2020
01/20/2020 03:00:00,0,0,0,0,2020
01/21/2020 03:00:00,0,0,0,0,2020
01/22/2020 03:00:00,0,0,0,0,2020
01/23/2020 03:00:00,0,0,0,0,2020
01/24/2020 03:00:00,0,0,0,0,2020
01/25/2020 03:00:00,0,0,0,0,2020
01/26/2020 03:00:00,0,0,0,0,2020
01/27/2020 03:00:00,0.01,0,0,0,2020
01/28/2020 03:00:00,0,0,0,0,2020
01/29/2020 03:00:00,0,0.2,0,10,2020
01/30/2020 03:00:00,2.9,6.5,0,0,2020
01/31/2020 03:00:00,0.4,0,0,0,2020
02/01/2020 3:00,0,0,0,0,2020
02/02/2020 3:00,0,0,0,0,2020
02/03/2020 3:00,0,0,0,0,2020
02/04/2020 3:00,0,0,0,0,2020
02/05/2020 3:00,0,0,0,0,2020
02/06/2020 3:00,0,0,0,0,2020
02/07/2020 3:00,0,0,0,0,2020
02/08/2020 3:00,0,0,0,0,2020
02/09/2020 3:00,3.1,12.6,1.5,6.2,2020
02/10/2020 3:00,0,0,0,0,2020
02/11/2020 3:00,0,0,0,0,2020
02/12/2020 3:00,0,0,0,0,2020
02/13/2020 03:00:00,0,0,0,0,2020
02/14/2020 03:00:00,0,0,0,0,2020
02/15/2020 03:00:00,0,0,0,0,2020
02/16/2020 03:00:00,0,0,0,0,2020
02/17/2020 03:00:00,0,0,0,0,2020
02/18/2020 03:00:00,0,0,0,0,2020
02/19/2020 03:00:00,0,0,0,0,2020
02/20/2020 03:00:00,0,0,0,0,2020
02/21/2020 03:00:00,0,0.5,0,0,2020
02/22/2020 03:00:00,1.8,9.2,0,4.2,2020
02/23/2020 03:00:00,0,0,0,0,2020
02/24/2020 03:00:00,0,9.2,0,0,2020
02/25/2020 03:00:00,2.3,6.2,0,4.8,2020
02/26/2020 03:00:00,14.1,18,15.8,8,2020
02/27/2020 03:00:00,0.01,0,0,0,2020
02/28/2020 03:00:00,0,0,0,0,2020
02/29/2020 03:00:00,0,0,0,0,2020
03/01/2020 3:00,0,0,0,0,2020
03/02/2020 3:00,0.7,0.01,0,2,2020
03/03/2020 3:00,0,0,0,0,2020
03/04/2020 3:00,36.6,11.5,6,4,2020
03/05/2020 3:00,0.8,2.3,0,10,2020
03/06/2020 3:00,0,2.4,0,2,2020
03/07/2020 3:00,25.8,22.3,24.2,12.2,2020
03/08/2020 3:00,0,0.01,0,0,2020
03/09/2020 3:00,0,0,0,0,2020
03/10/2020 3:00,0,0,0,0,2020
03/11/2020 3:00,0,0,0,0,2020
03/12/2020 3:00,0,0,0,0,2020
03/13/2020 03:00:00,0,0,0,0,2020
03/14/2020 03:00:00,0.01,0,0,0,2020
03/15/2020 03:00:00,2.1,6,0,10,2020
03/16/2020 03:00:00,0,0,0,0,2020
03/17/2020 03:00:00,0,0,0,0,2020
03/18/2020 03:00:00,0.2,0,0,0,2020
03/19/2020 03:00:00,10.9,0,7.3,2.4,2020
03/20/2020 03:00:00,8,6,27.6,4,2020
03/21/2020 03:00:00,2.6,1.7,1.5,0,2020
03/22/2020 03:00:00,0,0,1.8,0,2020
03/23/2020 03:00:00,0.01,1.5,3,0,2020
03/24/2020 03:00:00,0,0,0,0,2020
03/25/2020 03:00:00,0,0,0,0,2020
03/26/2020 03:00:00,18.9,30,16,12.8,2020
03/27/2020 03:00:00,0,0,0,0,2020
03/28/2020 03:00:00,0.2,0.01,0,0,2020
03/29/2020 03:00:00,0,0,0,0,2020
03/30/2020 03:00:00,0,0,0,0,2020
03/31/2020 03:00:00,0,0,0,0,2020
04/01/2020 3:00,2.9,4.6,0,0,2020
04/02/2020 3:00,39.4,9.8,22.2,10.6,2020
04/03/2020 3:00,0,0,0,0,2020
04/04/2020 3:00,0,0,0,0,2020
04/05/2020 3:00,0.2,11.4,0,2,2020
04/06/2020 3:00,0,0,0,0,2020
04/07/2020 3:00,0,0,0,0,2020
04/08/2020 3:00,0,0,0,0,2020
04/09/2020 3:00,0,0,0,0,2020
04/10/2020 3:00,0.01,1.2,0,4.2,2020
04/11/2020 3:00,0,0,0,0,2020
04/12/2020 3:00,0,2.4,3,0,2020
04/13/2020 03:00:00,0,0,0,6,2020
04/14/2020 03:00:00,42.3,35.6,38.4,36.2,2020
04/15/2020 03:00:00,4.1,17.2,2.6,6.8,2020
04/16/2020 03:00:00,11.7,33,19.6,10,2020
04/17/2020 03:00:00,11,2.7,12.8,10.6,2020
04/18/2020 03:00:00,24.6,17.5,56,46,2020
04/19/2020 03:00:00,1.6,3.6,23,6,2020
04/20/2020 03:00:00,1.8,13.1,5,4.2,2020
04/21/2020 03:00:00,6.4,15,8.3,6,2020
04/22/2020 03:00:00,2.8,9,9,4.2,2020
04/23/2020 03:00:00,0.9,5.8,2,2,2020
04/24/2020 03:00:00,11.9,7.3,10,6,2020
04/25/2020 03:00:00,1.9,3.8,36,2,2020
04/26/2020 03:00:00,13.6,10.8,8,0,2020
04/27/2020 03:00:00,40,49.9,45.2,52,2020
04/28/2020 03:00:00,4.3,13,11.3,6.4,2020
04/29/2020 03:00:00,1.7,19.4,3.6,0,2020
04/30/2020 03:00:00,9,18.5,6.8,6,2020
05/01/2020 3:00,9.5,7.2,6.2,4,2020
05/02/2020 3:00,0,1.5,0,0,2020
05/03/2020 3:00,0.01,0,0,0,2020
05/04/2020 3:00,73.2,45.5,25.6,40,2020
05/05/2020 3:00,3.5,1.7,3.5,2,2020
05/06/2020 3:00,0.5,2,2.5,0,2020
05/07/2020 3:00,4.5,3.5,3.6,0,2020
05/08/2020 3:00,2,7.5,5.8,0,2020
05/09/2020 3:00,0.01,0,2.5,0,2020
05/10/2020 3:00,6.8,6.5,17,42,2020
05/11/2020 3:00,4.4,0,1.5,0,2020
05/12/2020 3:00,0,0,0,10,2020
05/13/2020 03:00:00,22.9,4,2.5,4.2,2020
05/14/2020 03:00:00,12.8,1.5,4.5,2,2020
05/15/2020 03:00:00,6,7.5,14.5,6,2020
05/16/2020 03:00:00,20.5,5,8,38,2020
05/17/2020 03:00:00,12.3,0,27,36,2020
05/18/2020 03:00:00,0.01,1.4,12,0,2020
05/19/2020 03:00:00,50.2,1,16,0,2020
05/20/2020 03:00:00,0.9,14.8,0,0,2020
05/21/2020 03:00:00,0,0,0,0,2020
05/22/2020 03:00:00,0,2,0,2,2020
05/23/2020 03:00:00,76,32.5,90.6,38.2,2020
05/24/2020 03:00:00,10.8,12.1,11,42.6,2020
05/25/2020 03:00:00,31.5,1.3,17,16,2020
05/26/2020 03:00:00,19.8,23.1,38.4,6.8,2020
05/27/2020 03:00:00,52.9,9.6,54.3,36,2020
05/28/2020 03:00:00,19.5,73.1,5.8,6,2020
05/29/2020 03:00:00,3.4,14.3,56.2,44.6,2020
05/30/2020 03:00:00,0.2,3.2,0,0,2020
05/31/2020 03:00:00,0.4,3.7,0,2,2020
06/01/2020 3:00,2,0.4,0,4.2,2020
06/02/2020 3:00,0.01,0.3,0,3,2020
06/03/2020 3:00,5.2,3.4,0,6,2020
06/04/2020 3:00,10.9,13,12,4.8,2020
06/05/2020 3:00,6.2,10,13,2.6,2020
06/06/2020 3:00,19.1,24.1,23.5,10,2020
06/07/2020 3:00,35.5,19.5,11,40,2020
06/08/2020 3:00,54.6,30.4,7,42,2020
06/09/2020 3:00,101.2,7,35.2,12.8,2020
06/10/2020 3:00,0,2,2.5,22,2020
06/11/2020 3:00,0.01,10.5,0,2.4,2020
06/12/2020 3:00,8.6,12,0,40,2020
06/13/2020 03:00:00,2.6,38.5,4.2,42,2020
06/14/2020 03:00:00,11,68.1,8.2,16,2020
06/15/2020 03:00:00,60.8,89.7,22.4,36.6,2020
06/16/2020 03:00:00,23.6,31.2,31.8,140,2020
06/17/2020 03:00:00,18.6,41.7,30.4,8,2020
06/18/2020 03:00:00,12.7,77.5,8,2.8,2020
06/19/2020 03:00:00,47.7,55.5,64.3,90.6,2020
06/20/2020 03:00:00,74,77.4,88.2,100,2020
06/21/2020 03:00:00,32.8,38,28.4,46.4,2020
06/22/2020 03:00:00,6.5,27.5,7.8,6,2020
06/23/2020 03:00:00,11.7,13.3,14,10,2020
06/24/2020 03:00:00,2.6,16.5,9.6,12,2020
06/25/2020 03:00:00,0.01,16.6,12.8,0,2020
06/26/2020 03:00:00,4.5,4.5,57.7,0,2020
06/27/2020 03:00:00,82.9,90.4,4.6,50.4,2020
06/28/2020 03:00:00,19.4,34.7,38,2,2020
06/29/2020 03:00:00,41,116.1,29.6,54,2020
06/30/2020 03:00:00,39.8,27.2,0,78,2020
07/01/2020 3:00,0,11.3,0,10.6,2020
07/02/2020 3:00,0.01,2,8,0,2020
07/03/2020 3:00,48.5,75.5,28.4,60.4,2020
07/04/2020 3:00,34.8,1.4,0,16.8,2020
07/05/2020 3:00,0.1,2.2,21.2,0,2020
07/06/2020 3:00,28.7,47.9,30,42,2020
07/07/2020 3:00,33.8,83.3,0,48,2020
07/08/2020 3:00,3.6,6,78,10.2,2020
07/09/2020 3:00,132.5,115,180.8,70,2020
07/10/2020 3:00,250.9,84.3,14.8,160.8,2020
07/11/2020 3:00,16.7,9.6,118.5,10,2020
07/12/2020 3:00,142.6,82.7,5.7,44,2020
07/13/2020 03:00:00,33.7,23,32.2,6.2,2020
07/14/2020 03:00:00,26.8,67.5,19.6,4.6,2020
07/15/2020 03:00:00,23.3,17.6,0,16.4,2020
07/16/2020 03:00:00,2.2,88.7,0,36.8,2020
07/17/2020 03:00:00,20.9,167.5,4.8,76,2020
07/18/2020 03:00:00,15.7,27.2,116,16.6,2020
07/19/2020 03:00:00,37.7,73.5,36.8,42,2020
07/20/2020 03:00:00,97.5,75.2,10.2,84,2020
07/21/2020 03:00:00,118.7,56.2,132.8,50.2,2020
07/22/2020 03:00:00,8.8,19.2,75.7,26.4,2020
07/23/2020 03:00:00,51.9,52.4,80.3,60,2020
07/24/2020 03:00:00,58.3,45.6,45.4,58,2020
07/25/2020 03:00:00,0.7,2.1,3,2,2020
07/26/2020 03:00:00,0.5,7.6,117.3,0,2020
07/27/2020 03:00:00,144.7,171.7,17.3,90.8,2020
07/28/2020 03:00:00,6.9,13.6,6.4,40,2020
07/29/2020 03:00:00,90.6,107.2,6.8,46,2020
07/30/2020 03:00:00,0.6,38.2,118.5,4.8,2020
07/31/2020 03:00:00,58.8,4.2,0,76,2020
08/01/2020 3:00,96.7,58.1,50.2,86,2020
08/02/2020 3:00,8.2,54,6.8,48,2020
08/03/2020 3:00,0,8.7,0,0,2020
08/04/2020 3:00,0.7,3.2,0,0,2020
08/05/2020 3:00,53,58,42.3,36.6,2020
08/06/2020 3:00,23,81.8,30,38.8,2020
08/07/2020 3:00,3.1,3.7,3,4.2,2020
08/08/2020 3:00,1.1,73.8,3.2,50,2020
08/09/2020 3:00,5.7,13.7,7.8,4,2020
08/10/2020 3:00,136.8,151.7,158.7,124,2020
08/11/2020 3:00,45.6,12.1,97.3,84,2020
08/12/2020 3:00,54.7,94.4,45.7,44,2020
08/13/2020 03:00:00,24,106.2,16.8,40,2020
08/14/2020 03:00:00,5.2,86.6,0,42,2020
08/15/2020 03:00:00,141.1,85,63,100,2020
08/16/2020 03:00:00,5.9,38,0,26.2,2020
08/17/2020 03:00:00,1.6,2,43,0,2020
08/18/2020 03:00:00,16.8,37.5,21.8,50,2020
08/19/2020 03:00:00,17.2,35.4,52,2,2020
08/20/2020 03:00:00,0.3,3.5,1,0,2020
08/21/2020 03:00:00,10.6,63,10,96,2020
08/22/2020 03:00:00,0.01,3,0,0,2020
08/23/2020 03:00:00,30,17,58,16,2020
08/24/2020 03:00:00,78.5,30.4,20.6,42,2020
08/25/2020 03:00:00,65.3,59.9,147,40,2020
08/26/2020 03:00:00,0,1.5,,0,2020
08/27/2020 03:00:00,1.5,40.2,13.7,46,2020
08/28/2020 03:00:00,4,63.8,19,6,2020
08/29/2020 03:00:00,7.5,25,4.6,6,2020
08/30/2020 03:00:00,1.4,5.4,68,2.8,2020
08/31/2020 03:00:00,25.7,13.1,35,6,2020
09/01/2020 3:00,127.5,104.9,60.6,6.8,2020
09/02/2020 3:00,60.1,50.1,29.2,52,2020
09/03/2020 3:00,23.2,97.8,115,120,2020
09/04/2020 3:00,0,0,47.8,80,2020
09/05/2020 3:00,148.7,3.5,0,0,2020
09/06/2020 3:00,39.3,11.2,53,160,2020
09/07/2020 3:00,31.2,17.1,114.6,70.4,2020
09/08/2020 3:00,123,15.6,304.6,36.6,2020
09/09/2020 3:00,60.3,84.2,48.3,72.2,2020
09/10/2020 3:00,48.6,94.2,85.6,70,2020
09/11/2020 3:00,102.5,84.3,136.3,0,2020
09/12/2020 3:00,9.5,0.2,1.6,0,2020
09/13/2020 03:00:00,5.7,163.7,1.5,10,2020
09/14/2020 03:00:00,26.7,52.1,7.6,42,2020
09/15/2020 03:00:00,160,75.5,69,110,2020
09/16/2020 03:00:00,60.5,69.6,145.8,50.2,2020
09/17/2020 03:00:00,90.1,42.6,150.8,10,2020
09/18/2020 03:00:00,49.3,35.5,60.6,12,2020
09/19/2020 03:00:00,9,56,3.4,60,2020
09/20/2020 03:00:00,0,0.3,0,0,2020
09/21/2020 03:00:00,0,0,0,0,2020
09/22/2020 03:00:00,17.9,4.3,7,50,2020
09/23/2020 03:00:00,48,134.2,48.4,48.8,2020
09/24/2020 03:00:00,84.5,91.8,83.4,76,2020
09/25/2020 03:00:00,12.2,16.5,11.8,10,2020
09/26/2020 03:00:00,95.2,26.5,248.6,90,2020
09/27/2020 03:00:00,0.1,28.4,0,4.8,2020
09/28/2020 03:00:00,0.2,1.7,0,0,2020
09/29/2020 03:00:00,0,11.5,0,6.4,2020
09/30/2020 03:00:00,0.1,0,0,0,2020
10/01/2020 3:00,5.6,0.2,4.4,0,2020
10/02/2020 3:00,0,42.5,15.1,0,2020
10/03/2020 3:00,15.2,14.4,4,36,2020
10/04/2020 3:00,18.8,14.5,7.8,10,2020
10/05/2020 3:00,0,9.3,4.333333333,6,2020
10/06/2020 3:00,5.3,35.5,12.13333333,44.6,2020
10/07/2020 3:00,0,0.4,2.75,0,2020
10/08/2020 3:00,0,0,12.23333333,0,2020
10/09/2020 3:00,0,0,6.7,0,2020
10/10/2020 3:00,0,0,0,0,2020
10/11/2020 3:00,0,0,4.133333333,0,2020
10/12/2020 3:00,0,0,7.816666667,0,2020
10/13/2020 03:00:00,0,0,1.866666667,0,2020
10/14/2020 03:00:00,0,0,0.75,0,2020
10/15/2020 03:00:00,0,0,5.75,0,2020
10/16/2020 03:00:00,0,0.2,1.366666667,0,2020
10/17/2020 03:00:00,0,0,4.6,0,2020
10/18/2020 03:00:00,0,0,3.166666667,0,2020
10/19/2020 03:00:00,0,0,11.96666667,0,2020
10/20/2020 03:00:00,6.1,0,16.83333333,2,2020
10/21/2020 03:00:00,0,0,2.1,0,2020
10/22/2020 03:00:00,0,0,1.75,0,2020
10/23/2020 03:00:00,0,0,0.083333333,0,2020
10/24/2020 03:00:00,0,0,0.333333333,0,2020
10/25/2020 03:00:00,0,0,0,0,2020
10/26/2020 03:00:00,0,0,0,0,2020
10/27/2020 03:00:00,0,0,0,0,2020
10/28/2020 03:00:00,0,0,0,0,2020
10/29/2020 03:00:00,0,0,1.633333333,0,2020
10/30/2020 03:00:00,0,0,0.866666667,0,2020
10/31/2020 03:00:00,0,0,0,0,2020
11/01/2020 3:00,0,0,0,0,2020
11/02/2020 3:00,0,0,0,0,2020
11/03/2020 3:00,0,1.5,0,0,2020
11/04/2020 3:00,0,0,0,0,2020
11/05/2020 3:00,0,0,0,0,2020
11/06/2020 3:00,0,0,0,0,2020
11/07/2020 3:00,0,0,0,0,2020
11/08/2020 3:00,0,0,0,0,2020
11/09/2020 3:00,0,0,0,0,2020
11/10/2020 3:00,0,0,0,0,2020
11/11/2020 3:00,0,0,0,0,2020
11/12/2020 3:00,0,0,0,0,2020
11/13/2020 03:00:00,0,0,0,0,2020
11/14/2020 03:00:00,0,0,0,0,2020
11/15/2020 03:00:00,0,0,0,0,2020
11/16/2020 03:00:00,0,0,0,0,2020
11/17/2020 03:00:00,0,0,0,0,2020
11/18/2020 03:00:00,0,0,0,0,2020
11/19/2020 03:00:00,0,0,0,0,2020
11/20/2020 03:00:00,0,0,0,0,2020
11/21/2020 03:00:00,0,0,0,0,2020
11/22/2020 03:00:00,0,0,0,0,2020
11/23/2020 03:00:00,0,0,0,0,2020
11/24/2020 03:00:00,0,0,0,0,2020
11/25/2020 03:00:00,0,0,0,0,2020
11/26/2020 03:00:00,0,0,0,0,2020
11/27/2020 03:00:00,0,0,0,0,2020
11/28/2020 03:00:00,0,0,0,0,2020
11/29/2020 03:00:00,0,0,0,0,2020
11/30/2020 03:00:00,0,0,0,0,2020
12/01/2020 3:00,0,0,0,0,2020
